Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
19,Female,Delhi,Motorola,Android,10.6,37.8,45.7,152,3.8,7001,1.2,3.7,521,Work,2,7522,Young High Spender,Upsell premium services
43,Female,Ahmedabad,Motorola,iOS,11.0,44.8,180.1,176,5.8,5179,1.9,3.0,1744,Entertainment,2,6923,Young High Spender,Upsell premium services
23,Female,Pune,Samsung,Android,2.7,11.6,47.5,76,3.7,9359,2.6,2.6,1946,Social Media,2,11305,Young High Spender,Upsell premium services
36,Male,Lucknow,Oppo,Android,1.7,3.6,279.8,112,5.8,6828,5.4,0.0,129,Education,2,6957,Young High Spender,Upsell premium services
29,Other,Chennai,OnePlus,Android,4.7,6.5,275.8,37,3.9,6906,5.0,4.5,1940,Social Media,2,8846,Young High Spender,Upsell premium services
40,Other,Jaipur,Motorola,Android,7.2,39.4,22.1,11,5.1,9442,5.8,1.2,1265,Education,2,10707,Young High Spender,Upsell premium services
33,Female,Hyderabad,Nokia,iOS,3.2,13.8,175.8,22,4.7,6436,7.4,0.6,1093,Entertainment,2,7529,Young High Spender,Upsell premium services
31,Other,Mumbai,Samsung,Android,5.5,26.7,90.6,149,5.9,8415,1.6,3.3,1302,Education,2,9717,Young High Spender,Upsell premium services
19,Male,Delhi,Oppo,iOS,11.0,48.6,12.1,144,3.4,9955,2.9,1.8,953,Work,2,10908,Young High Spender,Upsell premium services
25,Other,Bangalore,Oppo,iOS,1.7,49.4,52.5,60,3.2,9549,2.3,2.8,1232,Work,2,10781,Young High Spender,Upsell premium services
15,Other,Bangalore,Google Pixel,Android,6.0,35.2,95.1,162,4.0,8186,2.5,0.0,1973,Entertainment,2,10159,Young High Spender,Upsell premium services
31,Male,Mumbai,Realme,iOS,8.8,6.0,11.3,106,4.6,6887,1.7,3.3,973,Entertainment,2,7860,Young High Spender,Upsell premium services
49,Other,Hyderabad,Samsung,iOS,7.3,43.1,53.2,23,3.9,8797,7.2,0.4,1079,Education,2,9876,Young High Spender,Upsell premium services
59,Male,Bangalore,Motorola,Android,7.8,44.3,56.4,96,5.8,8494,5.1,3.0,1656,Entertainment,2,10150,Young High Spender,Upsell premium services
20,Female,Bangalore,Samsung,Android,6.8,29.0,13.7,61,3.3,6957,5.5,0.4,1680,Social Media,2,8637,Young High Spender,Upsell premium services
40,Other,Chennai,Vivo,Android,4.2,34.8,86.2,135,4.9,5487,6.0,1.3,1906,Gaming,2,7393,Young High Spender,Upsell premium services
60,Other,Bangalore,Vivo,iOS,7.5,9.9,59.9,17,5.5,9144,2.1,3.0,1866,Education,2,11010,Young High Spender,Upsell premium services
29,Female,Lucknow,Google Pixel,iOS,4.1,36.5,182.9,115,4.3,9224,6.2,3.3,1435,Social Media,2,10659,Young High Spender,Upsell premium services
22,Male,Pune,Realme,Android,1.4,48.5,70.2,136,5.4,9921,4.6,3.9,1536,Education,2,11457,Young High Spender,Upsell premium services
54,Male,Chennai,Motorola,Android,8.7,10.2,296.8,51,4.2,7551,5.4,1.6,1824,Social Media,2,9375,Young High Spender,Upsell premium services
49,Female,Chennai,Oppo,Android,4.9,3.7,30.4,134,5.7,6977,5.6,2.9,337,Entertainment,2,7314,Young High Spender,Upsell premium services
16,Other,Hyderabad,Google Pixel,Android,5.8,2.4,161.3,181,5.2,5550,7.2,3.4,292,Social Media,2,5842,Young High Spender,Upsell premium services
29,Male,Delhi,Google Pixel,iOS,3.7,38.9,237.6,200,4.1,7620,7.1,0.8,1877,Education,2,9497,Young High Spender,Upsell premium services
37,Other,Chennai,Vivo,iOS,7.3,36.3,148.4,57,5.5,3925,1.1,1.6,1685,Gaming,2,5610,Young High Spender,Upsell premium services
25,Female,Hyderabad,Apple,iOS,2.9,41.5,55.0,13,3.8,7094,3.2,1.3,1586,Social Media,2,8680,Young High Spender,Upsell premium services
45,Female,Delhi,OnePlus,Android,4.6,48.4,54.7,60,5.7,4486,7.8,1.2,1864,Education,2,6350,Young High Spender,Upsell premium services
26,Female,Bangalore,Apple,Android,10.4,35.8,239.3,58,5.7,7304,6.7,4.5,1302,Gaming,2,8606,Young High Spender,Upsell premium services
35,Other,Kolkata,Apple,Android,10.0,24.7,178.3,96,5.0,8941,2.1,4.2,402,Social Media,2,9343,Young High Spender,Upsell premium services
43,Female,Pune,Motorola,iOS,7.0,15.0,86.4,37,3.6,6057,5.3,3.6,975,Entertainment,2,7032,Young High Spender,Upsell premium services
33,Female,Mumbai,OnePlus,iOS,10.3,31.9,263.9,140,4.8,5662,4.9,2.1,783,Work,2,6445,Young High Spender,Upsell premium services
25,Male,Chennai,Nokia,Android,3.8,42.9,224.4,43,5.7,8306,6.7,3.2,664,Education,2,8970,Young High Spender,Upsell premium services
27,Other,Bangalore,Samsung,Android,10.4,41.4,85.0,176,5.0,6581,7.1,2.9,470,Gaming,2,7051,Young High Spender,Upsell premium services
22,Female,Delhi,Google Pixel,Android,10.7,3.7,132.2,67,2.9,8087,1.5,2.1,1269,Social Media,2,9356,Young High Spender,Upsell premium services
57,Female,Ahmedabad,Samsung,Android,10.8,3.8,20.0,22,5.7,8975,5.0,2.4,1233,Work,2,10208,Young High Spender,Upsell premium services
21,Male,Lucknow,Nokia,iOS,10.5,44.7,159.0,145,3.9,8912,2.2,3.8,919,Entertainment,2,9831,Young High Spender,Upsell premium services
43,Male,Lucknow,Apple,Android,8.4,12.4,16.1,119,3.8,8204,3.8,4.2,1834,Work,2,10038,Young High Spender,Upsell premium services
46,Other,Delhi,OnePlus,Android,8.0,34.1,47.8,66,5.8,4604,5.0,3.6,1754,Work,2,6358,Young High Spender,Upsell premium services
47,Female,Pune,Vivo,Android,4.0,1.4,52.2,94,4.1,9843,3.2,1.9,647,Work,2,10490,Young High Spender,Upsell premium services
27,Other,Delhi,Samsung,Android,6.5,45.3,283.2,142,5.0,8556,7.7,3.6,1651,Education,2,10207,Young High Spender,Upsell premium services
32,Male,Hyderabad,Oppo,iOS,2.9,28.7,211.0,66,4.6,4453,7.0,0.0,1593,Gaming,2,6046,Young High Spender,Upsell premium services
53,Female,Chennai,Oppo,iOS,10.5,34.5,173.2,104,5.6,6914,2.1,3.6,1224,Gaming,2,8138,Young High Spender,Upsell premium services
23,Male,Bangalore,Vivo,Android,8.8,12.0,133.3,21,4.2,8834,5.5,0.5,1045,Entertainment,2,9879,Young High Spender,Upsell premium services
27,Other,Kolkata,Nokia,iOS,1.6,44.0,246.7,154,3.2,8537,4.4,2.8,546,Work,2,9083,Young High Spender,Upsell premium services
38,Other,Mumbai,OnePlus,iOS,5.0,5.3,209.2,161,5.0,9623,6.3,0.5,217,Gaming,2,9840,Young High Spender,Upsell premium services
29,Other,Ahmedabad,Motorola,iOS,9.6,5.3,34.3,77,3.6,8467,4.2,4.1,1459,Social Media,2,9926,Young High Spender,Upsell premium services
41,Female,Pune,Realme,iOS,2.1,5.4,56.7,19,4.8,5519,7.1,3.8,1729,Education,2,7248,Young High Spender,Upsell premium services
53,Female,Mumbai,Samsung,Android,1.6,30.8,62.3,58,5.9,9732,2.0,2.7,720,Social Media,2,10452,Young High Spender,Upsell premium services
56,Other,Bangalore,Motorola,Android,7.4,22.8,25.4,62,3.9,9689,1.5,4.5,852,Gaming,2,10541,Young High Spender,Upsell premium services
19,Female,Lucknow,Motorola,iOS,8.7,19.3,229.2,55,5.7,6150,1.2,2.4,205,Gaming,2,6355,Young High Spender,Upsell premium services
22,Male,Jaipur,Samsung,Android,6.8,43.2,94.6,24,3.3,9758,6.3,2.4,1606,Social Media,2,11364,Young High Spender,Upsell premium services
19,Female,Pune,Nokia,iOS,10.8,40.2,77.1,173,4.6,9575,2.4,4.9,462,Social Media,2,10037,Young High Spender,Upsell premium services
46,Male,Hyderabad,Samsung,Android,6.8,18.3,183.6,120,4.6,6835,5.4,2.0,1048,Education,2,7883,Young High Spender,Upsell premium services
50,Other,Mumbai,Realme,iOS,5.7,10.6,68.4,113,4.0,9932,4.4,1.9,1093,Education,2,11025,Young High Spender,Upsell premium services
60,Male,Pune,Samsung,iOS,9.7,20.5,74.6,193,5.5,6515,0.9,1.2,1663,Gaming,2,8178,Young High Spender,Upsell premium services
31,Female,Bangalore,Vivo,Android,1.8,47.0,174.3,80,4.6,8025,6.5,3.9,156,Entertainment,2,8181,Young High Spender,Upsell premium services
31,Other,Jaipur,Nokia,Android,7.1,36.1,121.1,200,5.8,4597,1.0,3.5,1979,Entertainment,2,6576,Young High Spender,Upsell premium services
44,Other,Delhi,Nokia,iOS,6.6,34.8,177.7,190,3.6,5837,2.7,4.6,1287,Entertainment,2,7124,Young High Spender,Upsell premium services
19,Male,Pune,Motorola,iOS,1.3,37.2,43.1,128,4.7,9321,0.9,1.7,666,Work,2,9987,Young High Spender,Upsell premium services
20,Other,Chennai,Motorola,Android,2.4,37.7,118.4,49,5.8,6770,6.3,2.9,484,Education,2,7254,Young High Spender,Upsell premium services
39,Other,Bangalore,Realme,iOS,9.6,13.0,173.6,183,3.3,8330,1.2,3.7,1191,Entertainment,2,9521,Young High Spender,Upsell premium services
28,Other,Lucknow,Xiaomi,Android,11.8,41.0,189.7,147,3.8,8626,3.7,1.6,197,Gaming,2,8823,Young High Spender,Upsell premium services
50,Other,Mumbai,Realme,iOS,3.9,43.6,183.5,136,5.8,8981,6.2,1.6,158,Entertainment,2,9139,Young High Spender,Upsell premium services
35,Male,Ahmedabad,Motorola,Android,2.5,30.7,5.2,151,5.8,8027,4.1,1.5,827,Education,2,8854,Young High Spender,Upsell premium services
45,Other,Pune,Google Pixel,Android,3.2,14.9,91.7,99,5.4,4722,3.4,4.6,136,Entertainment,2,4858,Young High Spender,Upsell premium services
21,Male,Jaipur,Nokia,iOS,3.3,11.3,202.2,123,4.2,8453,5.1,3.9,675,Social Media,2,9128,Young High Spender,Upsell premium services
56,Other,Pune,OnePlus,Android,1.5,46.6,16.8,18,5.6,9265,3.3,3.5,1027,Work,2,10292,Young High Spender,Upsell premium services
26,Female,Delhi,Google Pixel,iOS,4.4,32.1,124.1,179,4.4,6092,1.6,3.0,1830,Entertainment,2,7922,Young High Spender,Upsell premium services
52,Male,Mumbai,Google Pixel,Android,11.8,16.3,90.1,10,5.2,8235,4.7,1.1,633,Social Media,2,8868,Young High Spender,Upsell premium services
33,Male,Pune,Oppo,Android,4.0,4.6,65.5,159,4.5,7318,7.8,2.0,817,Gaming,2,8135,Young High Spender,Upsell premium services
26,Male,Delhi,Motorola,Android,8.9,18.4,66.1,185,2.8,7722,3.3,0.7,210,Entertainment,2,7932,Young High Spender,Upsell premium services
24,Other,Lucknow,Motorola,iOS,2.0,34.5,101.1,167,3.5,8193,4.4,0.9,1875,Social Media,2,10068,Young High Spender,Upsell premium services
38,Male,Pune,OnePlus,iOS,11.2,45.5,178.0,69,3.8,5900,3.9,1.3,1238,Gaming,2,7138,Young High Spender,Upsell premium services
21,Female,Mumbai,Xiaomi,Android,4.2,46.5,231.2,112,5.7,6394,2.2,4.6,882,Entertainment,2,7276,Young High Spender,Upsell premium services
49,Other,Delhi,Realme,iOS,9.9,7.7,106.8,179,4.6,7740,0.7,1.7,1255,Entertainment,2,8995,Young High Spender,Upsell premium services
16,Male,Delhi,Realme,iOS,3.9,8.6,203.1,153,4.3,8054,0.6,0.6,715,Education,2,8769,Young High Spender,Upsell premium services
22,Other,Bangalore,Motorola,Android,3.4,14.2,201.1,94,3.1,8137,0.7,3.3,163,Education,2,8300,Young High Spender,Upsell premium services
45,Male,Delhi,Realme,iOS,11.0,48.7,168.1,131,4.9,6181,0.7,0.5,642,Entertainment,2,6823,Young High Spender,Upsell premium services
35,Female,Bangalore,Xiaomi,iOS,2.2,10.1,228.4,72,3.6,9259,2.4,3.3,815,Work,2,10074,Young High Spender,Upsell premium services
26,Female,Jaipur,Samsung,iOS,10.0,46.7,197.4,58,3.9,9738,3.2,1.6,1300,Gaming,2,11038,Young High Spender,Upsell premium services
18,Other,Kolkata,Nokia,iOS,2.7,42.8,14.9,22,6.0,8131,2.6,0.8,1295,Work,2,9426,Young High Spender,Upsell premium services
26,Female,Mumbai,OnePlus,Android,4.0,38.5,119.7,141,3.7,8358,4.6,3.3,510,Gaming,2,8868,Young High Spender,Upsell premium services
57,Female,Hyderabad,Realme,Android,4.8,32.7,45.6,27,4.3,9321,1.9,2.3,158,Entertainment,2,9479,Young High Spender,Upsell premium services
40,Other,Ahmedabad,Xiaomi,iOS,9.4,42.0,187.7,112,5.9,4828,3.8,0.3,883,Gaming,2,5711,Young High Spender,Upsell premium services
58,Female,Lucknow,Google Pixel,iOS,6.4,21.5,125.7,160,4.7,7421,5.5,4.2,937,Entertainment,2,8358,Young High Spender,Upsell premium services
26,Other,Bangalore,Nokia,Android,6.2,10.8,91.0,29,4.3,9236,4.3,1.6,771,Education,2,10007,Young High Spender,Upsell premium services
44,Male,Pune,Nokia,Android,11.6,24.7,115.8,71,4.0,6953,4.9,3.6,1691,Education,2,8644,Young High Spender,Upsell premium services
34,Female,Bangalore,Realme,iOS,6.6,6.5,231.6,36,3.8,5676,1.8,3.5,1412,Entertainment,2,7088,Young High Spender,Upsell premium services
30,Female,Delhi,Vivo,Android,5.3,17.2,142.9,57,3.3,8165,6.7,2.2,1160,Social Media,2,9325,Young High Spender,Upsell premium services
15,Female,Chennai,Google Pixel,iOS,6.1,8.1,136.2,140,4.9,8015,6.8,4.0,1087,Education,2,9102,Young High Spender,Upsell premium services
22,Male,Lucknow,Vivo,iOS,10.4,44.5,213.9,131,6.0,7769,2.8,4.5,715,Education,2,8484,Young High Spender,Upsell premium services
54,Male,Kolkata,Xiaomi,Android,8.2,30.4,45.5,19,5.6,5843,2.7,0.1,625,Social Media,2,6468,Young High Spender,Upsell premium services
17,Male,Delhi,Motorola,Android,3.1,29.2,191.8,144,4.8,8254,1.6,0.1,625,Gaming,2,8879,Young High Spender,Upsell premium services
42,Male,Mumbai,Google Pixel,Android,7.3,12.2,43.3,136,5.8,7945,6.1,4.2,1454,Education,2,9399,Young High Spender,Upsell premium services
40,Male,Bangalore,Oppo,iOS,7.5,17.2,35.4,110,3.3,9255,0.9,0.4,1229,Gaming,2,10484,Young High Spender,Upsell premium services
33,Other,Lucknow,Xiaomi,iOS,6.4,26.3,155.2,173,3.4,6794,4.3,1.5,1780,Social Media,2,8574,Young High Spender,Upsell premium services
16,Other,Pune,Nokia,iOS,3.7,12.2,297.8,150,4.6,7944,7.0,0.9,396,Social Media,2,8340,Young High Spender,Upsell premium services
55,Male,Jaipur,Vivo,Android,7.0,39.3,12.8,180,5.1,7368,4.9,2.2,1733,Entertainment,2,9101,Young High Spender,Upsell premium services
19,Female,Delhi,Realme,iOS,3.0,12.3,273.5,66,4.8,8996,5.1,3.6,526,Entertainment,2,9522,Young High Spender,Upsell premium services
16,Male,Lucknow,Oppo,Android,7.9,48.2,24.9,109,2.7,8747,7.4,3.5,1667,Social Media,2,10414,Young High Spender,Upsell premium services
17,Female,Mumbai,OnePlus,Android,8.5,6.9,57.6,27,2.7,9230,1.4,1.8,1735,Entertainment,2,10965,Young High Spender,Upsell premium services
30,Other,Delhi,Google Pixel,Android,5.9,46.8,45.7,190,4.4,4909,3.6,4.5,612,Education,2,5521,Young High Spender,Upsell premium services
36,Female,Lucknow,Apple,Android,2.1,34.6,124.3,104,6.0,5381,5.5,4.3,869,Education,2,6250,Young High Spender,Upsell premium services
33,Female,Jaipur,Motorola,Android,5.9,1.9,232.2,16,5.4,6978,6.2,0.6,1062,Entertainment,2,8040,Young High Spender,Upsell premium services
32,Male,Hyderabad,Google Pixel,Android,7.9,47.8,247.1,138,5.7,5209,3.4,2.9,1240,Education,2,6449,Young High Spender,Upsell premium services
27,Other,Kolkata,Vivo,Android,4.6,36.7,8.0,127,4.7,5559,3.6,4.9,228,Education,2,5787,Young High Spender,Upsell premium services
23,Female,Bangalore,Google Pixel,iOS,7.0,46.6,110.2,164,3.8,6203,2.9,2.7,288,Gaming,2,6491,Young High Spender,Upsell premium services
19,Female,Kolkata,Xiaomi,Android,5.5,1.3,106.1,128,4.1,7888,3.5,3.8,1793,Entertainment,2,9681,Young High Spender,Upsell premium services
52,Female,Bangalore,Nokia,Android,2.7,31.8,151.2,12,5.2,7296,1.2,1.5,1763,Work,2,9059,Young High Spender,Upsell premium services
58,Male,Lucknow,Realme,Android,11.7,44.2,106.6,160,5.9,9703,1.8,4.0,123,Work,2,9826,Young High Spender,Upsell premium services
56,Male,Bangalore,Oppo,Android,7.7,37.8,123.0,125,5.7,8310,5.3,0.6,432,Entertainment,2,8742,Young High Spender,Upsell premium services
56,Male,Chennai,Apple,Android,11.2,32.2,14.2,13,5.5,6868,6.0,4.1,1626,Gaming,2,8494,Young High Spender,Upsell premium services
29,Other,Hyderabad,Apple,Android,8.7,6.9,73.1,119,5.2,9726,5.5,2.1,1910,Work,2,11636,Young High Spender,Upsell premium services
40,Other,Chennai,Oppo,Android,9.1,39.6,228.8,200,6.0,7358,3.7,1.2,1723,Social Media,2,9081,Young High Spender,Upsell premium services
31,Male,Bangalore,Realme,Android,10.4,41.2,116.5,145,3.1,9719,3.7,0.9,1285,Entertainment,2,11004,Young High Spender,Upsell premium services
36,Other,Kolkata,Oppo,Android,1.6,1.5,195.1,64,5.3,4498,7.5,0.8,313,Social Media,2,4811,Young High Spender,Upsell premium services
45,Other,Kolkata,Motorola,Android,5.2,10.3,63.2,72,4.9,9637,6.7,1.5,436,Entertainment,2,10073,Young High Spender,Upsell premium services
28,Other,Lucknow,Vivo,iOS,3.6,19.8,259.0,11,3.3,9839,7.8,0.1,577,Education,2,10416,Young High Spender,Upsell premium services
58,Female,Kolkata,OnePlus,Android,3.2,5.2,171.2,13,5.8,8579,5.9,0.2,1744,Gaming,2,10323,Young High Spender,Upsell premium services
48,Other,Lucknow,Google Pixel,iOS,10.1,18.1,256.3,196,5.5,7357,4.0,4.7,1392,Education,2,8749,Young High Spender,Upsell premium services
31,Female,Kolkata,Oppo,Android,2.5,43.2,9.3,35,3.8,5728,1.1,4.8,207,Social Media,2,5935,Young High Spender,Upsell premium services
47,Female,Hyderabad,Google Pixel,iOS,5.3,2.0,170.4,50,3.8,9108,2.2,3.5,1639,Entertainment,2,10747,Young High Spender,Upsell premium services
46,Female,Ahmedabad,Oppo,Android,7.9,33.6,132.8,41,4.5,6956,4.5,4.7,1702,Education,2,8658,Young High Spender,Upsell premium services
24,Female,Hyderabad,Nokia,Android,2.3,5.3,66.4,108,3.8,8161,3.0,3.6,759,Work,2,8920,Young High Spender,Upsell premium services
43,Other,Bangalore,Motorola,Android,6.0,15.6,40.6,194,5.2,5197,6.7,4.0,1836,Social Media,2,7033,Young High Spender,Upsell premium services
34,Male,Lucknow,Apple,Android,10.2,32.4,9.8,106,4.7,4684,6.2,0.1,846,Work,2,5530,Young High Spender,Upsell premium services
27,Male,Delhi,Nokia,iOS,8.1,7.3,143.2,154,5.7,7694,0.8,1.7,1707,Social Media,2,9401,Young High Spender,Upsell premium services
35,Female,Chennai,OnePlus,iOS,6.2,47.1,5.4,57,3.8,7687,2.9,3.2,596,Social Media,2,8283,Young High Spender,Upsell premium services
53,Other,Ahmedabad,Realme,Android,2.9,14.6,15.3,176,5.4,9859,6.4,2.1,1935,Entertainment,2,11794,Young High Spender,Upsell premium services
56,Other,Hyderabad,Google Pixel,iOS,10.4,43.5,264.9,87,4.8,9468,7.5,3.0,1199,Entertainment,2,10667,Young High Spender,Upsell premium services
20,Female,Ahmedabad,Samsung,iOS,3.6,49.1,98.3,187,5.4,4825,7.5,2.3,448,Social Media,2,5273,Young High Spender,Upsell premium services
16,Male,Chennai,Nokia,Android,6.8,5.9,160.2,61,5.5,6316,0.5,1.3,787,Gaming,2,7103,Young High Spender,Upsell premium services
37,Male,Chennai,Xiaomi,iOS,1.8,21.2,282.9,53,5.1,7815,4.6,1.5,321,Education,2,8136,Young High Spender,Upsell premium services
38,Male,Kolkata,Realme,iOS,8.0,33.4,283.1,55,4.5,7485,3.5,2.8,836,Education,2,8321,Young High Spender,Upsell premium services
21,Other,Pune,Oppo,Android,11.4,5.0,205.5,185,5.6,7027,3.0,1.5,213,Entertainment,2,7240,Young High Spender,Upsell premium services
48,Female,Hyderabad,Motorola,iOS,5.5,30.0,170.2,42,4.1,9044,2.8,3.8,1059,Social Media,2,10103,Young High Spender,Upsell premium services
42,Female,Lucknow,OnePlus,Android,9.4,47.0,72.5,112,5.0,9039,7.0,2.6,1193,Gaming,2,10232,Young High Spender,Upsell premium services
30,Female,Delhi,Apple,Android,1.5,46.7,174.7,188,5.0,4899,3.8,3.7,1326,Entertainment,2,6225,Young High Spender,Upsell premium services
47,Other,Chennai,Oppo,iOS,7.3,22.6,67.1,158,5.4,7293,7.7,0.7,1587,Entertainment,2,8880,Young High Spender,Upsell premium services
39,Male,Hyderabad,Samsung,Android,10.5,12.7,24.1,24,4.1,7098,0.8,3.3,586,Work,2,7684,Young High Spender,Upsell premium services
17,Female,Kolkata,Oppo,iOS,3.1,36.1,140.7,105,3.1,7926,2.4,3.6,745,Gaming,2,8671,Young High Spender,Upsell premium services
23,Other,Delhi,Apple,Android,4.7,29.4,30.4,157,2.7,8912,7.9,4.6,1205,Education,2,10117,Young High Spender,Upsell premium services
27,Other,Hyderabad,Nokia,iOS,2.4,5.2,133.9,126,5.9,6256,7.4,3.9,586,Work,2,6842,Young High Spender,Upsell premium services
16,Male,Mumbai,Google Pixel,iOS,4.2,16.3,104.8,133,5.8,8996,6.8,4.7,1997,Gaming,2,10993,Young High Spender,Upsell premium services
22,Female,Ahmedabad,Apple,iOS,11.9,49.6,38.7,19,4.5,6601,7.2,4.7,813,Entertainment,2,7414,Young High Spender,Upsell premium services
35,Male,Lucknow,Motorola,iOS,7.7,22.1,271.6,169,4.6,9931,6.1,3.6,561,Gaming,2,10492,Young High Spender,Upsell premium services
23,Female,Mumbai,Google Pixel,Android,10.7,9.0,198.5,117,6.0,7691,3.2,3.6,678,Social Media,2,8369,Young High Spender,Upsell premium services
26,Other,Lucknow,Realme,Android,11.1,39.6,66.0,109,4.1,8198,5.1,1.4,1635,Entertainment,2,9833,Young High Spender,Upsell premium services
22,Female,Hyderabad,Xiaomi,Android,8.7,42.5,61.0,66,5.0,4673,2.6,0.9,976,Gaming,2,5649,Young High Spender,Upsell premium services
22,Male,Chennai,Apple,iOS,8.7,21.8,153.7,117,3.5,6860,2.0,2.1,165,Education,2,7025,Young High Spender,Upsell premium services
48,Female,Chennai,Realme,iOS,5.2,39.1,129.2,171,5.6,8744,0.7,1.9,154,Gaming,2,8898,Young High Spender,Upsell premium services
57,Other,Mumbai,Nokia,iOS,10.1,32.4,56.8,150,5.7,9198,4.1,0.2,998,Social Media,2,10196,Young High Spender,Upsell premium services
46,Male,Ahmedabad,Nokia,iOS,11.6,38.5,96.9,97,4.5,9877,4.6,3.6,1049,Work,2,10926,Young High Spender,Upsell premium services
25,Female,Chennai,Google Pixel,iOS,11.1,10.6,65.6,144,4.5,7837,7.2,1.5,112,Education,2,7949,Young High Spender,Upsell premium services
37,Other,Kolkata,Vivo,iOS,1.5,34.6,127.6,125,4.1,5807,4.0,2.6,1806,Education,2,7613,Young High Spender,Upsell premium services
46,Female,Hyderabad,Oppo,Android,6.3,22.1,292.9,93,4.8,7019,5.9,0.9,482,Gaming,2,7501,Young High Spender,Upsell premium services
26,Male,Jaipur,Samsung,Android,3.8,10.4,7.8,67,3.4,7959,1.0,1.3,311,Social Media,2,8270,Young High Spender,Upsell premium services
31,Male,Ahmedabad,Oppo,iOS,3.4,40.4,149.3,177,5.2,7627,1.3,1.4,1414,Social Media,2,9041,Young High Spender,Upsell premium services
43,Other,Ahmedabad,Vivo,iOS,7.3,35.5,77.9,185,3.6,7709,7.1,3.4,1377,Social Media,2,9086,Young High Spender,Upsell premium services
29,Other,Pune,Oppo,Android,6.1,11.9,38.4,181,4.7,8345,6.7,2.6,370,Entertainment,2,8715,Young High Spender,Upsell premium services
38,Male,Bangalore,Oppo,iOS,4.3,11.2,242.1,70,5.4,9186,3.6,3.5,218,Work,2,9404,Young High Spender,Upsell premium services
22,Other,Kolkata,Apple,iOS,4.3,48.0,101.1,90,4.5,7571,2.8,2.2,1399,Education,2,8970,Young High Spender,Upsell premium services
41,Male,Chennai,OnePlus,iOS,8.4,21.6,5.7,157,3.2,7690,7.5,2.8,917,Education,2,8607,Young High Spender,Upsell premium services
31,Male,Ahmedabad,OnePlus,Android,11.9,13.4,176.8,189,5.7,5239,1.0,0.8,1746,Education,2,6985,Young High Spender,Upsell premium services
39,Male,Jaipur,Google Pixel,Android,7.5,22.1,19.5,48,4.8,8704,3.8,3.7,723,Entertainment,2,9427,Young High Spender,Upsell premium services
31,Female,Hyderabad,Realme,Android,9.1,10.7,135.5,20,4.9,7526,1.5,2.6,334,Social Media,2,7860,Young High Spender,Upsell premium services
33,Other,Hyderabad,Nokia,Android,3.8,45.6,191.1,51,4.5,9883,5.9,3.9,1766,Gaming,2,11649,Young High Spender,Upsell premium services
22,Female,Pune,OnePlus,Android,9.4,29.7,9.0,103,4.0,7026,3.2,2.7,348,Education,2,7374,Young High Spender,Upsell premium services
38,Female,Mumbai,Nokia,iOS,4.6,21.5,250.5,115,4.0,6813,3.5,4.1,1360,Work,2,8173,Young High Spender,Upsell premium services
19,Male,Mumbai,Oppo,iOS,8.9,31.4,103.5,41,5.0,7952,6.4,1.4,959,Entertainment,2,8911,Young High Spender,Upsell premium services
37,Female,Kolkata,Vivo,Android,11.2,20.0,182.9,140,4.6,8846,6.9,2.7,169,Entertainment,2,9015,Young High Spender,Upsell premium services
24,Other,Delhi,Samsung,iOS,10.3,9.9,74.1,41,5.9,3992,2.1,1.6,789,Work,2,4781,Young High Spender,Upsell premium services
28,Other,Ahmedabad,OnePlus,iOS,11.7,24.3,214.0,12,4.1,7140,4.3,1.4,1640,Entertainment,2,8780,Young High Spender,Upsell premium services
36,Male,Pune,Apple,Android,10.9,45.4,204.5,144,4.7,8390,5.1,4.1,619,Entertainment,2,9009,Young High Spender,Upsell premium services
33,Other,Mumbai,Oppo,iOS,10.9,16.5,197.8,56,5.2,3402,5.1,2.5,1831,Gaming,2,5233,Young High Spender,Upsell premium services
24,Other,Lucknow,Motorola,iOS,1.5,15.7,269.3,57,5.5,7920,0.7,1.7,454,Work,2,8374,Young High Spender,Upsell premium services
24,Other,Chennai,OnePlus,Android,6.6,32.3,113.7,49,5.4,5746,2.3,1.1,1339,Social Media,2,7085,Young High Spender,Upsell premium services
17,Male,Chennai,Motorola,Android,6.7,17.1,200.8,101,2.9,9882,3.4,1.2,1042,Social Media,2,10924,Young High Spender,Upsell premium services
21,Male,Hyderabad,Realme,iOS,6.8,20.8,69.9,168,5.7,4042,8.0,1.0,112,Work,2,4154,Young High Spender,Upsell premium services
24,Male,Hyderabad,Xiaomi,iOS,4.2,7.9,44.7,33,5.7,3307,6.7,0.8,1832,Education,2,5139,Young High Spender,Upsell premium services
45,Female,Mumbai,OnePlus,Android,6.7,10.3,164.0,25,5.2,9087,4.1,1.6,1726,Education,2,10813,Young High Spender,Upsell premium services
49,Male,Bangalore,Motorola,Android,4.9,39.2,113.0,157,6.0,5498,6.6,0.3,1110,Education,2,6608,Young High Spender,Upsell premium services
32,Male,Ahmedabad,OnePlus,Android,4.3,31.9,294.4,10,5.0,7861,3.1,0.3,308,Work,2,8169,Young High Spender,Upsell premium services
50,Other,Ahmedabad,Oppo,Android,2.6,17.7,255.4,103,4.2,7841,5.2,4.6,1552,Gaming,2,9393,Young High Spender,Upsell premium services
