Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
30,Female,Chennai,Nokia,Android,6.0,16.4,237.6,114,3.7,2876,7.5,3.7,1048,Social Media,3,3924,Young Low Spender,Retention / low spend segment
21,Male,Kolkata,Apple,Android,6.6,11.5,196.8,47,2.9,6410,7.5,3.5,1008,Work,3,7418,Young Low Spender,Retention / low spend segment
33,Male,Hyderabad,OnePlus,Android,6.1,24.4,258.5,61,1.0,3517,4.1,2.7,458,Education,3,3975,Young Low Spender,Retention / low spend segment
36,Other,Chennai,Realme,iOS,5.9,7.6,252.3,189,2.6,2651,5.9,4.9,1162,Entertainment,3,3813,Young Low Spender,Retention / low spend segment
28,Male,Kolkata,Apple,Android,6.7,20.6,292.0,98,4.6,721,7.7,0.1,467,Work,3,1188,Young Low Spender,Retention / low spend segment
22,Male,Mumbai,Nokia,iOS,10.1,33.5,167.2,149,3.4,2899,6.4,4.3,1006,Entertainment,3,3905,Young Low Spender,Retention / low spend segment
33,Female,Lucknow,Motorola,Android,11.5,28.9,266.9,192,4.0,4623,3.8,1.0,752,Education,3,5375,Young Low Spender,Retention / low spend segment
37,Other,Delhi,OnePlus,Android,5.3,4.5,239.8,143,1.7,3678,4.3,0.6,820,Social Media,3,4498,Young Low Spender,Retention / low spend segment
26,Male,Lucknow,Xiaomi,Android,8.6,43.2,183.5,180,2.7,201,4.9,4.0,642,Work,3,843,Young Low Spender,Retention / low spend segment
32,Other,Delhi,Google Pixel,Android,11.3,5.8,255.4,133,4.7,2987,2.4,4.2,893,Entertainment,3,3880,Young Low Spender,Retention / low spend segment
17,Female,Lucknow,Vivo,iOS,3.2,42.9,224.3,179,5.5,2322,3.4,2.3,181,Gaming,3,2503,Young Low Spender,Retention / low spend segment
38,Other,Pune,Nokia,iOS,3.7,27.8,227.7,21,1.0,1183,1.5,3.8,1192,Social Media,3,2375,Young Low Spender,Retention / low spend segment
26,Male,Bangalore,Vivo,Android,3.5,48.5,269.0,81,1.1,3543,0.8,1.4,791,Work,3,4334,Young Low Spender,Retention / low spend segment
17,Female,Delhi,Vivo,Android,7.5,7.0,39.1,87,5.6,3804,1.6,0.7,1124,Social Media,3,4928,Young Low Spender,Retention / low spend segment
34,Female,Hyderabad,OnePlus,iOS,10.4,8.1,69.3,133,1.7,3865,2.1,5.0,1792,Social Media,3,5657,Young Low Spender,Retention / low spend segment
36,Other,Lucknow,OnePlus,Android,3.6,18.7,285.5,161,2.4,3705,5.4,1.0,1952,Education,3,5657,Young Low Spender,Retention / low spend segment
33,Female,Kolkata,Xiaomi,Android,8.0,31.6,268.3,109,1.0,2067,3.4,3.1,1180,Work,3,3247,Young Low Spender,Retention / low spend segment
36,Male,Chennai,Samsung,iOS,6.6,7.0,144.5,59,3.2,4741,5.4,2.7,242,Entertainment,3,4983,Young Low Spender,Retention / low spend segment
34,Female,Chennai,Oppo,Android,4.9,10.8,75.9,13,2.8,2995,4.2,2.8,1919,Entertainment,3,4914,Young Low Spender,Retention / low spend segment
20,Female,Ahmedabad,Motorola,Android,7.5,37.0,245.9,66,2.0,6818,2.6,1.7,1674,Education,3,8492,Young Low Spender,Retention / low spend segment
27,Other,Bangalore,Realme,iOS,7.0,17.5,225.5,37,4.7,2520,0.9,4.6,128,Entertainment,3,2648,Young Low Spender,Retention / low spend segment
27,Male,Ahmedabad,Google Pixel,Android,3.0,35.0,265.6,122,5.9,1212,5.0,0.2,430,Entertainment,3,1642,Young Low Spender,Retention / low spend segment
21,Other,Kolkata,Motorola,iOS,5.4,17.8,101.3,101,2.8,6817,5.1,1.5,1362,Social Media,3,8179,Young Low Spender,Retention / low spend segment
22,Other,Hyderabad,Realme,Android,7.2,16.6,184.6,176,3.5,6183,3.4,1.2,878,Entertainment,3,7061,Young Low Spender,Retention / low spend segment
33,Female,Hyderabad,Apple,iOS,3.8,45.9,205.3,124,1.6,4087,2.8,3.5,204,Social Media,3,4291,Young Low Spender,Retention / low spend segment
19,Female,Delhi,Xiaomi,Android,3.0,49.0,277.6,47,4.7,5587,4.0,1.1,1119,Social Media,3,6706,Young Low Spender,Retention / low spend segment
17,Male,Hyderabad,Google Pixel,Android,5.7,37.1,51.7,109,2.8,2491,5.1,1.4,1435,Gaming,3,3926,Young Low Spender,Retention / low spend segment
19,Female,Pune,Nokia,iOS,8.8,21.8,261.1,198,1.7,6045,7.1,4.2,1082,Education,3,7127,Young Low Spender,Retention / low spend segment
20,Female,Hyderabad,Vivo,iOS,6.8,36.7,116.7,66,2.5,1730,1.4,2.0,1429,Work,3,3159,Young Low Spender,Retention / low spend segment
19,Male,Lucknow,Samsung,iOS,11.2,21.6,274.4,61,4.4,3410,2.1,4.8,1220,Social Media,3,4630,Young Low Spender,Retention / low spend segment
27,Female,Ahmedabad,Vivo,Android,10.6,39.0,177.4,28,1.0,3771,4.6,3.0,1662,Education,3,5433,Young Low Spender,Retention / low spend segment
35,Other,Lucknow,OnePlus,Android,5.4,14.7,68.4,67,2.7,4832,2.2,3.4,1854,Work,3,6686,Young Low Spender,Retention / low spend segment
21,Female,Delhi,Vivo,iOS,1.7,46.8,104.1,76,3.8,2911,5.7,4.2,385,Social Media,3,3296,Young Low Spender,Retention / low spend segment
16,Other,Bangalore,Samsung,iOS,10.8,41.2,225.5,161,1.7,5766,7.2,4.8,1390,Education,3,7156,Young Low Spender,Retention / low spend segment
26,Male,Jaipur,Xiaomi,Android,6.8,27.8,256.9,167,2.1,1668,7.9,0.1,144,Social Media,3,1812,Young Low Spender,Retention / low spend segment
19,Male,Chennai,Realme,iOS,1.5,28.7,159.0,197,3.3,6649,0.6,1.6,281,Education,3,6930,Young Low Spender,Retention / low spend segment
21,Female,Chennai,OnePlus,iOS,6.0,27.8,50.1,98,2.0,4873,6.3,0.8,1198,Work,3,6071,Young Low Spender,Retention / low spend segment
27,Female,Hyderabad,Motorola,iOS,10.3,42.4,39.8,198,0.5,2471,4.7,0.4,1696,Work,3,4167,Young Low Spender,Retention / low spend segment
18,Female,Bangalore,Google Pixel,iOS,5.8,31.5,268.0,181,4.3,693,6.7,1.7,1326,Social Media,3,2019,Young Low Spender,Retention / low spend segment
24,Male,Pune,Oppo,Android,5.7,23.5,72.8,106,3.7,2528,3.8,2.2,643,Social Media,3,3171,Young Low Spender,Retention / low spend segment
17,Female,Kolkata,Google Pixel,Android,11.5,32.9,207.8,60,2.1,3349,6.9,1.5,395,Work,3,3744,Young Low Spender,Retention / low spend segment
29,Female,Pune,Nokia,Android,9.0,4.1,121.9,65,2.3,2225,2.2,1.1,1492,Gaming,3,3717,Young Low Spender,Retention / low spend segment
36,Other,Bangalore,Nokia,Android,4.4,42.4,107.1,109,1.3,904,7.7,3.8,269,Social Media,3,1173,Young Low Spender,Retention / low spend segment
20,Female,Pune,Apple,Android,9.5,14.9,77.4,153,0.6,1363,2.0,1.8,361,Entertainment,3,1724,Young Low Spender,Retention / low spend segment
30,Other,Pune,Samsung,iOS,6.7,6.9,32.9,132,2.8,5545,7.2,4.9,1832,Entertainment,3,7377,Young Low Spender,Retention / low spend segment
16,Other,Bangalore,Apple,iOS,10.0,23.5,210.6,69,2.2,4918,0.9,3.2,1113,Education,3,6031,Young Low Spender,Retention / low spend segment
32,Male,Bangalore,Vivo,Android,11.5,17.2,235.8,44,1.1,3516,5.4,0.6,1528,Social Media,3,5044,Young Low Spender,Retention / low spend segment
18,Other,Mumbai,Realme,Android,5.8,43.2,255.3,124,3.0,5658,5.6,2.9,540,Work,3,6198,Young Low Spender,Retention / low spend segment
24,Female,Ahmedabad,Nokia,iOS,5.5,32.6,43.3,157,3.3,1694,6.7,3.1,1549,Work,3,3243,Young Low Spender,Retention / low spend segment
20,Female,Hyderabad,Nokia,Android,8.4,10.1,195.1,76,0.8,1475,5.0,3.7,357,Gaming,3,1832,Young Low Spender,Retention / low spend segment
35,Female,Jaipur,Vivo,Android,8.8,33.6,230.0,21,1.9,3479,3.5,3.2,1769,Education,3,5248,Young Low Spender,Retention / low spend segment
21,Female,Pune,Oppo,iOS,4.7,34.3,180.2,70,0.8,2146,5.4,0.6,270,Entertainment,3,2416,Young Low Spender,Retention / low spend segment
20,Female,Pune,Apple,Android,8.2,10.5,82.9,192,4.7,509,5.8,1.0,1563,Social Media,3,2072,Young Low Spender,Retention / low spend segment
38,Female,Lucknow,Xiaomi,Android,8.3,1.4,224.6,77,0.8,714,2.8,4.4,1244,Gaming,3,1958,Young Low Spender,Retention / low spend segment
15,Male,Mumbai,Xiaomi,iOS,8.1,26.5,222.9,68,5.4,3201,6.3,0.3,1045,Entertainment,3,4246,Young Low Spender,Retention / low spend segment
16,Female,Mumbai,Realme,iOS,5.5,44.3,57.7,135,2.4,7271,5.3,2.6,1402,Social Media,3,8673,Young Low Spender,Retention / low spend segment
41,Other,Lucknow,Motorola,iOS,3.7,42.3,236.9,148,0.9,1131,6.4,4.4,450,Gaming,3,1581,Young Low Spender,Retention / low spend segment
30,Female,Jaipur,Xiaomi,Android,12.0,3.4,276.9,159,3.2,2349,4.4,0.7,1126,Work,3,3475,Young Low Spender,Retention / low spend segment
22,Other,Jaipur,OnePlus,Android,5.4,9.9,149.4,49,4.6,2187,4.2,4.2,382,Gaming,3,2569,Young Low Spender,Retention / low spend segment
34,Other,Kolkata,Samsung,Android,1.1,13.0,76.0,103,1.6,3695,7.3,1.8,1216,Social Media,3,4911,Young Low Spender,Retention / low spend segment
19,Other,Kolkata,Vivo,Android,3.8,14.6,191.5,137,1.3,2531,6.4,2.9,103,Work,3,2634,Young Low Spender,Retention / low spend segment
28,Female,Ahmedabad,Nokia,iOS,2.9,24.7,129.8,179,2.6,2628,3.7,3.9,1107,Work,3,3735,Young Low Spender,Retention / low spend segment
27,Female,Pune,Vivo,iOS,11.1,40.9,290.5,31,5.7,1384,3.0,0.3,1920,Social Media,3,3304,Young Low Spender,Retention / low spend segment
19,Female,Chennai,Realme,Android,10.4,45.8,155.0,165,1.2,3470,7.6,0.8,229,Work,3,3699,Young Low Spender,Retention / low spend segment
27,Female,Bangalore,OnePlus,Android,4.0,41.5,181.8,99,4.1,4529,1.4,2.2,1538,Work,3,6067,Young Low Spender,Retention / low spend segment
39,Other,Bangalore,Xiaomi,Android,9.3,37.7,216.8,74,0.5,2344,7.8,1.9,118,Social Media,3,2462,Young Low Spender,Retention / low spend segment
24,Other,Delhi,Realme,Android,4.8,43.6,214.4,25,3.7,4217,2.6,4.6,1885,Work,3,6102,Young Low Spender,Retention / low spend segment
15,Other,Chennai,Realme,iOS,5.0,30.7,52.6,10,2.1,5527,4.0,3.3,788,Work,3,6315,Young Low Spender,Retention / low spend segment
27,Male,Ahmedabad,Realme,Android,9.1,26.6,264.8,23,5.4,3782,3.9,0.7,518,Gaming,3,4300,Young Low Spender,Retention / low spend segment
30,Other,Chennai,OnePlus,Android,9.1,36.4,259.4,17,1.5,1728,2.4,1.1,471,Entertainment,3,2199,Young Low Spender,Retention / low spend segment
28,Other,Jaipur,Xiaomi,Android,6.7,20.4,73.0,200,3.0,2509,5.9,3.6,1448,Social Media,3,3957,Young Low Spender,Retention / low spend segment
36,Male,Lucknow,Oppo,Android,2.7,31.5,253.4,190,4.2,2081,7.1,2.5,270,Gaming,3,2351,Young Low Spender,Retention / low spend segment
35,Male,Lucknow,Nokia,iOS,1.1,11.9,136.0,45,3.2,1414,4.1,2.5,886,Education,3,2300,Young Low Spender,Retention / low spend segment
15,Male,Kolkata,Oppo,Android,10.0,3.4,251.7,62,4.0,983,2.7,0.1,868,Gaming,3,1851,Young Low Spender,Retention / low spend segment
18,Female,Ahmedabad,Apple,Android,10.8,2.8,230.0,91,3.0,5449,3.5,3.3,1677,Gaming,3,7126,Young Low Spender,Retention / low spend segment
32,Female,Chennai,Samsung,iOS,7.0,31.7,140.4,21,1.3,4121,7.4,4.8,1662,Gaming,3,5783,Young Low Spender,Retention / low spend segment
34,Female,Ahmedabad,Samsung,iOS,10.9,23.9,109.6,71,3.9,4196,5.3,2.7,1987,Work,3,6183,Young Low Spender,Retention / low spend segment
31,Male,Bangalore,Nokia,Android,6.3,45.0,74.6,95,2.8,4728,5.8,0.8,835,Education,3,5563,Young Low Spender,Retention / low spend segment
38,Other,Delhi,Oppo,Android,5.4,21.1,182.0,72,1.5,2019,3.5,4.4,1922,Entertainment,3,3941,Young Low Spender,Retention / low spend segment
15,Other,Kolkata,Vivo,Android,10.5,40.0,48.6,18,5.2,3392,3.3,2.1,1048,Work,3,4440,Young Low Spender,Retention / low spend segment
27,Female,Chennai,Nokia,iOS,2.9,32.0,157.3,119,2.6,3077,3.1,4.5,1132,Social Media,3,4209,Young Low Spender,Retention / low spend segment
40,Female,Lucknow,Realme,Android,4.0,19.8,187.2,47,0.9,2529,1.0,2.2,1582,Gaming,3,4111,Young Low Spender,Retention / low spend segment
17,Male,Jaipur,Nokia,iOS,6.2,15.7,106.4,91,1.0,3803,0.9,3.4,256,Education,3,4059,Young Low Spender,Retention / low spend segment
17,Male,Hyderabad,Oppo,iOS,3.2,36.2,249.4,161,4.8,5046,1.0,4.7,949,Entertainment,3,5995,Young Low Spender,Retention / low spend segment
22,Other,Chennai,Xiaomi,iOS,7.5,21.3,272.8,64,0.5,2360,3.4,3.0,645,Education,3,3005,Young Low Spender,Retention / low spend segment
31,Male,Chennai,Vivo,Android,6.9,42.3,45.0,79,5.4,1558,1.5,0.6,1424,Entertainment,3,2982,Young Low Spender,Retention / low spend segment
18,Male,Hyderabad,Samsung,iOS,11.6,20.0,237.0,37,2.2,4102,7.9,1.8,1576,Gaming,3,5678,Young Low Spender,Retention / low spend segment
21,Male,Chennai,Nokia,Android,2.5,45.3,288.8,143,2.8,1466,5.4,3.5,788,Work,3,2254,Young Low Spender,Retention / low spend segment
28,Male,Ahmedabad,Xiaomi,iOS,11.7,33.1,261.8,197,3.7,4260,1.3,2.6,598,Education,3,4858,Young Low Spender,Retention / low spend segment
19,Other,Chennai,Realme,iOS,6.0,48.9,159.5,87,0.9,4658,2.8,1.6,569,Gaming,3,5227,Young Low Spender,Retention / low spend segment
19,Female,Kolkata,Apple,Android,3.5,5.2,22.6,99,2.3,2698,3.6,3.1,696,Education,3,3394,Young Low Spender,Retention / low spend segment
27,Other,Jaipur,Google Pixel,iOS,9.6,37.4,291.4,127,5.6,656,2.6,2.3,1796,Social Media,3,2452,Young Low Spender,Retention / low spend segment
15,Female,Jaipur,Motorola,Android,11.7,31.1,92.1,82,2.0,4427,4.6,4.7,139,Gaming,3,4566,Young Low Spender,Retention / low spend segment
36,Male,Pune,Oppo,Android,7.1,6.5,62.7,194,1.0,1736,1.4,3.8,1205,Education,3,2941,Young Low Spender,Retention / low spend segment
15,Other,Jaipur,Motorola,Android,2.4,15.8,229.2,144,5.5,889,1.0,4.7,135,Education,3,1024,Young Low Spender,Retention / low spend segment
25,Male,Hyderabad,Motorola,iOS,2.3,49.9,74.1,141,2.0,1356,2.4,0.7,687,Work,3,2043,Young Low Spender,Retention / low spend segment
19,Male,Mumbai,OnePlus,iOS,7.3,2.1,51.3,84,5.7,2242,5.1,4.8,582,Work,3,2824,Young Low Spender,Retention / low spend segment
18,Other,Pune,Motorola,iOS,10.7,40.7,87.0,158,4.2,2698,0.5,1.9,410,Social Media,3,3108,Young Low Spender,Retention / low spend segment
19,Male,Jaipur,Samsung,Android,5.8,26.2,70.1,96,1.3,3967,2.0,3.9,993,Social Media,3,4960,Young Low Spender,Retention / low spend segment
27,Other,Hyderabad,Apple,Android,4.2,36.2,200.9,188,3.1,2273,1.9,1.3,623,Work,3,2896,Young Low Spender,Retention / low spend segment
27,Female,Chennai,Apple,iOS,9.2,43.7,260.2,17,3.3,2736,0.8,1.3,488,Education,3,3224,Young Low Spender,Retention / low spend segment
23,Female,Pune,Oppo,Android,10.0,11.5,108.7,196,3.1,4871,4.2,4.5,707,Entertainment,3,5578,Young Low Spender,Retention / low spend segment
40,Other,Lucknow,Realme,iOS,4.9,21.7,285.4,175,2.2,1200,2.9,2.3,1315,Social Media,3,2515,Young Low Spender,Retention / low spend segment
25,Female,Jaipur,Motorola,iOS,4.5,4.5,237.3,98,1.0,3769,5.8,1.2,1125,Gaming,3,4894,Young Low Spender,Retention / low spend segment
19,Female,Kolkata,Xiaomi,iOS,4.7,12.8,59.0,70,5.5,2520,3.1,1.3,221,Social Media,3,2741,Young Low Spender,Retention / low spend segment
18,Male,Delhi,Oppo,Android,4.8,45.3,283.4,67,5.7,4126,6.0,1.0,214,Work,3,4340,Young Low Spender,Retention / low spend segment
24,Other,Pune,Apple,Android,9.7,10.4,285.6,48,2.6,1622,2.5,4.6,109,Social Media,3,1731,Young Low Spender,Retention / low spend segment
19,Female,Pune,Oppo,Android,4.5,12.8,118.1,38,5.3,1838,7.7,4.3,1086,Education,3,2924,Young Low Spender,Retention / low spend segment
23,Female,Kolkata,Motorola,iOS,9.4,6.3,57.1,141,1.6,3866,6.1,2.1,118,Gaming,3,3984,Young Low Spender,Retention / low spend segment
27,Male,Delhi,Oppo,Android,6.3,6.1,242.0,10,5.0,4260,2.1,3.9,1151,Work,3,5411,Young Low Spender,Retention / low spend segment
32,Male,Kolkata,Samsung,Android,2.8,3.5,181.8,61,2.3,1782,1.5,3.2,968,Gaming,3,2750,Young Low Spender,Retention / low spend segment
25,Female,Chennai,Vivo,Android,10.3,41.8,189.3,186,2.9,1214,4.2,0.2,819,Education,3,2033,Young Low Spender,Retention / low spend segment
19,Male,Delhi,Apple,Android,9.9,24.2,119.8,190,5.3,625,1.8,4.7,1092,Education,3,1717,Young Low Spender,Retention / low spend segment
25,Male,Lucknow,Google Pixel,Android,11.0,30.8,36.8,163,2.0,879,6.4,0.1,1987,Education,3,2866,Young Low Spender,Retention / low spend segment
18,Other,Mumbai,Oppo,Android,1.0,9.9,39.8,25,5.6,359,7.3,4.8,548,Gaming,3,907,Young Low Spender,Retention / low spend segment
15,Other,Lucknow,Samsung,iOS,6.6,4.4,84.5,18,5.5,2747,6.3,1.9,769,Entertainment,3,3516,Young Low Spender,Retention / low spend segment
16,Other,Mumbai,Oppo,iOS,11.4,21.5,123.7,16,5.3,3559,3.5,1.2,1757,Social Media,3,5316,Young Low Spender,Retention / low spend segment
27,Female,Jaipur,Motorola,iOS,3.4,36.3,34.4,11,1.0,3363,6.8,4.0,1565,Gaming,3,4928,Young Low Spender,Retention / low spend segment
23,Female,Chennai,Google Pixel,iOS,7.8,21.0,142.3,81,1.0,4115,0.7,4.0,1048,Education,3,5163,Young Low Spender,Retention / low spend segment
23,Other,Bangalore,Oppo,Android,5.9,45.4,93.0,72,2.9,4308,4.7,4.3,1438,Education,3,5746,Young Low Spender,Retention / low spend segment
32,Female,Hyderabad,Nokia,Android,1.1,1.6,166.0,155,3.5,4919,6.3,0.3,414,Social Media,3,5333,Young Low Spender,Retention / low spend segment
15,Female,Kolkata,Google Pixel,Android,10.2,20.1,221.9,134,1.2,3962,2.6,2.0,354,Work,3,4316,Young Low Spender,Retention / low spend segment
17,Other,Delhi,Oppo,iOS,7.9,37.4,40.9,31,5.4,3659,2.2,1.5,1897,Education,3,5556,Young Low Spender,Retention / low spend segment
18,Male,Hyderabad,Google Pixel,Android,1.2,41.5,56.0,99,3.3,660,8.0,0.5,1905,Gaming,3,2565,Young Low Spender,Retention / low spend segment
35,Other,Delhi,Oppo,iOS,8.6,13.5,107.6,193,4.1,4112,2.1,1.9,430,Entertainment,3,4542,Young Low Spender,Retention / low spend segment
26,Other,Kolkata,Samsung,iOS,9.3,21.2,278.9,139,3.3,6057,6.5,0.4,1132,Gaming,3,7189,Young Low Spender,Retention / low spend segment
34,Female,Chennai,Xiaomi,Android,10.7,24.4,276.7,170,1.6,2448,3.6,0.9,1438,Gaming,3,3886,Young Low Spender,Retention / low spend segment
16,Female,Bangalore,OnePlus,Android,10.1,33.6,289.2,37,3.2,2941,4.3,2.4,1681,Social Media,3,4622,Young Low Spender,Retention / low spend segment
27,Female,Kolkata,Realme,iOS,10.8,14.0,146.6,189,3.2,2721,2.5,2.2,375,Entertainment,3,3096,Young Low Spender,Retention / low spend segment
33,Other,Mumbai,Motorola,Android,10.3,6.4,142.8,25,0.8,541,7.6,2.7,1313,Entertainment,3,1854,Young Low Spender,Retention / low spend segment
17,Other,Lucknow,OnePlus,iOS,10.3,34.8,49.6,50,1.5,4624,4.8,0.7,896,Entertainment,3,5520,Young Low Spender,Retention / low spend segment
18,Female,Kolkata,Apple,iOS,3.6,7.3,82.0,144,4.6,4327,1.4,2.6,370,Entertainment,3,4697,Young Low Spender,Retention / low spend segment
30,Other,Kolkata,OnePlus,iOS,11.9,40.7,264.4,138,1.7,4823,3.2,2.8,592,Entertainment,3,5415,Young Low Spender,Retention / low spend segment
32,Male,Bangalore,Motorola,Android,1.9,16.0,97.8,90,5.0,1265,4.4,1.4,1522,Gaming,3,2787,Young Low Spender,Retention / low spend segment
33,Female,Lucknow,Nokia,iOS,4.3,5.6,88.7,165,1.7,3515,4.6,1.8,362,Work,3,3877,Young Low Spender,Retention / low spend segment
27,Other,Bangalore,Vivo,Android,3.9,42.5,165.2,168,5.8,2884,3.7,0.3,867,Work,3,3751,Young Low Spender,Retention / low spend segment
18,Male,Hyderabad,Google Pixel,Android,7.6,43.6,228.3,191,1.2,2661,4.0,2.3,223,Education,3,2884,Young Low Spender,Retention / low spend segment
33,Female,Bangalore,Samsung,iOS,6.8,4.1,172.8,76,0.5,1130,1.7,0.2,1940,Entertainment,3,3070,Young Low Spender,Retention / low spend segment
39,Female,Pune,Xiaomi,Android,2.8,30.2,228.1,121,1.0,2063,6.1,2.7,1061,Gaming,3,3124,Young Low Spender,Retention / low spend segment
25,Other,Chennai,Apple,iOS,7.6,3.0,43.7,72,3.6,4408,7.6,1.6,648,Education,3,5056,Young Low Spender,Retention / low spend segment
39,Other,Jaipur,Motorola,Android,7.4,5.0,255.5,133,2.7,4011,7.4,4.2,914,Social Media,3,4925,Young Low Spender,Retention / low spend segment
20,Male,Pune,Vivo,Android,8.3,13.1,258.3,99,3.4,2055,7.4,2.9,1748,Education,3,3803,Young Low Spender,Retention / low spend segment
29,Female,Bangalore,Vivo,Android,4.6,44.4,24.9,53,1.3,968,1.5,1.2,131,Entertainment,3,1099,Young Low Spender,Retention / low spend segment
22,Female,Chennai,Realme,iOS,11.3,28.9,132.2,126,0.9,168,6.7,0.9,1301,Entertainment,3,1469,Young Low Spender,Retention / low spend segment
15,Male,Ahmedabad,Motorola,Android,5.7,49.1,264.2,39,2.6,3555,0.5,2.7,512,Education,3,4067,Young Low Spender,Retention / low spend segment
32,Female,Bangalore,Google Pixel,iOS,10.6,21.4,148.7,78,4.2,2683,0.9,3.2,1585,Entertainment,3,4268,Young Low Spender,Retention / low spend segment
16,Other,Hyderabad,Samsung,iOS,11.4,19.5,222.7,130,3.7,3097,3.3,4.6,1836,Work,3,4933,Young Low Spender,Retention / low spend segment
34,Male,Chennai,Nokia,Android,11.2,9.2,175.3,88,1.7,3130,2.2,0.6,797,Social Media,3,3927,Young Low Spender,Retention / low spend segment
23,Female,Jaipur,Xiaomi,iOS,11.6,34.2,213.3,175,1.5,3788,3.2,4.9,1633,Education,3,5421,Young Low Spender,Retention / low spend segment
34,Other,Mumbai,Vivo,Android,4.1,41.3,164.8,121,2.2,1019,3.1,0.8,804,Gaming,3,1823,Young Low Spender,Retention / low spend segment
16,Female,Mumbai,OnePlus,Android,6.8,27.6,77.7,197,5.1,2616,0.8,1.4,287,Social Media,3,2903,Young Low Spender,Retention / low spend segment
32,Other,Chennai,Vivo,iOS,9.0,46.9,254.1,178,4.9,948,6.5,4.7,148,Work,3,1096,Young Low Spender,Retention / low spend segment
32,Male,Kolkata,Nokia,iOS,11.0,27.2,136.7,67,5.5,2067,3.5,4.9,1572,Education,3,3639,Young Low Spender,Retention / low spend segment
35,Female,Pune,Realme,Android,4.8,16.0,177.2,40,3.3,4454,5.3,4.7,901,Work,3,5355,Young Low Spender,Retention / low spend segment
22,Female,Kolkata,Google Pixel,Android,8.0,41.0,250.6,99,2.5,2024,2.5,4.2,1517,Social Media,3,3541,Young Low Spender,Retention / low spend segment
31,Male,Kolkata,OnePlus,Android,2.0,32.4,17.6,23,1.8,1860,1.4,1.2,1523,Education,3,3383,Young Low Spender,Retention / low spend segment
26,Female,Lucknow,Google Pixel,Android,3.3,26.7,153.6,78,5.7,2020,6.5,1.3,345,Education,3,2365,Young Low Spender,Retention / low spend segment
23,Other,Chennai,Apple,iOS,8.0,19.9,282.7,152,2.2,5346,0.6,1.5,511,Work,3,5857,Young Low Spender,Retention / low spend segment
28,Male,Ahmedabad,Oppo,Android,3.9,33.1,274.0,123,4.3,4792,2.2,4.0,1142,Social Media,3,5934,Young Low Spender,Retention / low spend segment
27,Male,Kolkata,Motorola,Android,9.9,9.9,103.5,37,5.1,2259,3.7,0.9,227,Social Media,3,2486,Young Low Spender,Retention / low spend segment
23,Male,Mumbai,Realme,iOS,7.7,47.1,39.2,62,3.9,1133,4.7,3.3,253,Entertainment,3,1386,Young Low Spender,Retention / low spend segment
24,Other,Kolkata,Realme,iOS,3.8,19.1,290.1,117,5.8,546,7.1,1.1,1578,Work,3,2124,Young Low Spender,Retention / low spend segment
28,Other,Delhi,Motorola,Android,10.7,46.2,198.7,184,4.7,1812,2.3,4.9,1982,Entertainment,3,3794,Young Low Spender,Retention / low spend segment
19,Other,Chennai,OnePlus,Android,10.2,7.8,272.7,44,2.9,1314,7.7,4.7,1397,Work,3,2711,Young Low Spender,Retention / low spend segment
19,Male,Ahmedabad,Samsung,Android,6.0,39.0,65.2,51,3.4,4745,7.9,4.8,1503,Social Media,3,6248,Young Low Spender,Retention / low spend segment
30,Male,Mumbai,Oppo,Android,2.7,12.5,158.6,18,4.7,3117,1.1,3.9,904,Social Media,3,4021,Young Low Spender,Retention / low spend segment
31,Male,Lucknow,Nokia,Android,5.3,3.4,215.1,89,1.6,3459,3.1,2.2,530,Education,3,3989,Young Low Spender,Retention / low spend segment
16,Female,Delhi,OnePlus,Android,8.1,37.5,194.8,200,6.0,1075,2.5,4.7,661,Social Media,3,1736,Young Low Spender,Retention / low spend segment
15,Other,Ahmedabad,Vivo,iOS,4.9,36.7,107.8,173,2.1,1168,2.9,2.5,1188,Gaming,3,2356,Young Low Spender,Retention / low spend segment
15,Female,Bangalore,Xiaomi,iOS,11.2,9.6,178.9,47,2.2,4173,2.6,4.5,496,Education,3,4669,Young Low Spender,Retention / low spend segment
29,Male,Lucknow,Nokia,Android,6.0,28.5,149.5,119,0.7,2294,5.8,2.7,476,Gaming,3,2770,Young Low Spender,Retention / low spend segment
38,Other,Lucknow,Apple,iOS,7.2,23.9,257.0,197,2.1,3277,3.8,2.6,866,Entertainment,3,4143,Young Low Spender,Retention / low spend segment
15,Male,Bangalore,Samsung,Android,1.8,37.1,177.5,101,2.8,1948,4.2,4.1,1780,Education,3,3728,Young Low Spender,Retention / low spend segment
15,Male,Mumbai,Realme,iOS,8.1,48.4,177.8,64,2.1,3891,1.6,1.2,767,Social Media,3,4658,Young Low Spender,Retention / low spend segment
23,Male,Chennai,Apple,iOS,9.8,23.8,198.4,154,2.1,6418,6.0,1.7,460,Education,3,6878,Young Low Spender,Retention / low spend segment
25,Female,Mumbai,Vivo,Android,8.2,46.5,28.6,144,1.4,2557,1.5,2.6,323,Gaming,3,2880,Young Low Spender,Retention / low spend segment
