Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
52,Other,Ahmedabad,Google Pixel,Android,3.3,6.2,46.5,137,0.9,6239,6.7,0.1,1888,Entertainment,0,8127,Mature High Spender,Upsell premium services
37,Other,Pune,Motorola,Android,9.1,43.9,297.9,198,3.0,6235,6.0,1.2,1392,Social Media,0,7627,Mature High Spender,Upsell premium services
34,Female,Jaipur,Nokia,Android,4.6,27.5,7.9,128,0.7,3221,7.6,1.7,1270,Social Media,0,4491,Mature High Spender,Upsell premium services
38,Other,Ahmedabad,Xiaomi,Android,5.9,14.7,186.5,162,2.8,8118,4.4,3.3,714,Work,0,8832,Mature High Spender,Upsell premium services
22,Female,Kolkata,Xiaomi,iOS,3.4,22.7,60.2,171,0.8,8837,3.8,0.3,857,Social Media,0,9694,Mature High Spender,Upsell premium services
43,Other,Jaipur,Motorola,iOS,8.2,23.5,78.3,121,0.5,4401,6.7,0.4,1976,Work,0,6377,Mature High Spender,Upsell premium services
28,Female,Chennai,Vivo,Android,7.0,10.0,146.6,161,1.4,8110,7.2,4.6,748,Work,0,8858,Mature High Spender,Upsell premium services
31,Male,Mumbai,Oppo,iOS,5.2,43.8,199.3,151,0.9,7951,4.6,0.3,1950,Entertainment,0,9901,Mature High Spender,Upsell premium services
60,Male,Ahmedabad,OnePlus,iOS,9.7,49.5,9.6,74,0.8,9410,1.0,2.2,219,Gaming,0,9629,Mature High Spender,Upsell premium services
37,Other,Jaipur,Motorola,Android,5.4,23.4,96.0,200,1.9,8691,7.5,4.6,1503,Entertainment,0,10194,Mature High Spender,Upsell premium services
21,Other,Mumbai,Google Pixel,Android,2.1,21.8,163.3,200,1.5,7817,3.2,1.4,1287,Gaming,0,9104,Mature High Spender,Upsell premium services
58,Female,Pune,Apple,Android,9.1,16.5,25.3,146,2.3,9153,2.2,3.1,1342,Gaming,0,10495,Mature High Spender,Upsell premium services
57,Other,Pune,Nokia,Android,9.7,6.6,263.8,76,3.3,9676,7.0,0.3,1920,Entertainment,0,11596,Mature High Spender,Upsell premium services
45,Other,Bangalore,OnePlus,Android,6.8,30.0,131.8,181,1.2,9727,1.7,2.2,814,Education,0,10541,Mature High Spender,Upsell premium services
58,Female,Hyderabad,Samsung,iOS,3.0,45.6,53.2,148,1.3,8903,5.1,4.6,1318,Social Media,0,10221,Mature High Spender,Upsell premium services
44,Male,Kolkata,Motorola,Android,11.9,25.8,166.5,46,0.6,2136,1.9,1.3,124,Social Media,0,2260,Mature High Spender,Upsell premium services
32,Male,Bangalore,Samsung,iOS,1.6,42.1,255.7,89,1.7,6210,3.1,1.6,726,Education,0,6936,Mature High Spender,Upsell premium services
44,Other,Mumbai,Google Pixel,Android,8.7,34.6,228.9,37,2.3,4321,4.2,4.7,1598,Education,0,5919,Mature High Spender,Upsell premium services
53,Female,Delhi,Apple,iOS,5.9,21.6,269.5,160,1.3,3927,0.7,4.7,861,Gaming,0,4788,Mature High Spender,Upsell premium services
32,Female,Hyderabad,Motorola,iOS,11.2,26.3,62.0,161,2.1,7355,7.8,4.1,503,Entertainment,0,7858,Mature High Spender,Upsell premium services
24,Male,Kolkata,Oppo,iOS,6.5,42.7,297.3,42,2.9,9072,1.1,2.7,1535,Work,0,10607,Mature High Spender,Upsell premium services
27,Other,Chennai,Xiaomi,Android,1.3,15.8,15.1,157,1.7,7233,6.8,2.2,1356,Education,0,8589,Mature High Spender,Upsell premium services
52,Male,Pune,Xiaomi,iOS,4.8,36.4,153.6,182,2.5,9409,3.0,0.3,1412,Work,0,10821,Mature High Spender,Upsell premium services
22,Male,Delhi,Samsung,iOS,1.9,34.3,106.8,40,2.0,6858,1.6,4.2,273,Social Media,0,7131,Mature High Spender,Upsell premium services
37,Female,Chennai,Vivo,Android,5.0,44.8,210.8,182,2.4,9438,3.1,4.1,252,Gaming,0,9690,Mature High Spender,Upsell premium services
41,Female,Delhi,Apple,Android,1.4,20.2,60.1,168,2.8,9696,7.7,2.9,1994,Gaming,0,11690,Mature High Spender,Upsell premium services
46,Male,Mumbai,Nokia,iOS,2.8,11.4,89.4,62,3.0,6326,6.3,4.4,1783,Entertainment,0,8109,Mature High Spender,Upsell premium services
49,Female,Chennai,Google Pixel,iOS,5.4,13.9,113.1,90,1.3,5501,5.3,1.0,853,Work,0,6354,Mature High Spender,Upsell premium services
56,Other,Hyderabad,Motorola,Android,7.9,21.6,230.2,169,0.9,8521,5.3,3.8,1640,Gaming,0,10161,Mature High Spender,Upsell premium services
58,Male,Lucknow,Google Pixel,Android,3.6,18.5,92.8,31,2.2,8453,5.7,1.5,1382,Gaming,0,9835,Mature High Spender,Upsell premium services
47,Female,Kolkata,Google Pixel,iOS,6.9,19.8,25.9,89,0.8,8252,3.5,4.5,1279,Work,0,9531,Mature High Spender,Upsell premium services
54,Other,Pune,OnePlus,Android,5.9,29.7,187.1,143,1.4,5578,7.8,1.5,419,Social Media,0,5997,Mature High Spender,Upsell premium services
28,Male,Ahmedabad,Oppo,Android,5.0,7.0,86.1,173,1.9,9344,6.3,4.5,1925,Work,0,11269,Mature High Spender,Upsell premium services
15,Other,Ahmedabad,Xiaomi,iOS,10.3,41.3,137.5,155,1.2,8076,6.3,4.1,1205,Work,0,9281,Mature High Spender,Upsell premium services
34,Male,Hyderabad,Nokia,iOS,9.0,33.5,60.0,44,2.6,7527,5.1,3.6,1107,Social Media,0,8634,Mature High Spender,Upsell premium services
49,Male,Mumbai,Xiaomi,Android,4.6,1.7,53.6,104,1.1,6802,1.8,3.1,954,Gaming,0,7756,Mature High Spender,Upsell premium services
36,Male,Bangalore,Nokia,Android,5.7,14.7,85.9,10,1.7,7644,5.9,3.9,1737,Entertainment,0,9381,Mature High Spender,Upsell premium services
27,Other,Delhi,Nokia,iOS,5.4,17.7,87.3,25,2.5,9860,2.6,0.3,1458,Social Media,0,11318,Mature High Spender,Upsell premium services
19,Other,Ahmedabad,Motorola,iOS,3.9,18.2,244.3,23,0.5,7275,1.9,4.0,1934,Social Media,0,9209,Mature High Spender,Upsell premium services
46,Male,Kolkata,Realme,Android,6.9,10.3,274.8,23,2.6,7782,2.9,2.2,1319,Work,0,9101,Mature High Spender,Upsell premium services
41,Female,Chennai,Oppo,iOS,4.6,10.0,106.1,151,2.3,9481,0.7,0.1,137,Work,0,9618,Mature High Spender,Upsell premium services
57,Female,Bangalore,Xiaomi,iOS,10.2,17.7,20.5,16,1.1,5893,3.0,2.3,430,Social Media,0,6323,Mature High Spender,Upsell premium services
57,Other,Pune,Oppo,Android,5.0,5.9,47.7,21,2.7,6392,2.4,4.3,459,Entertainment,0,6851,Mature High Spender,Upsell premium services
51,Female,Pune,Google Pixel,Android,4.5,46.8,120.2,96,1.0,4303,2.0,1.1,1024,Gaming,0,5327,Mature High Spender,Upsell premium services
49,Other,Ahmedabad,Oppo,iOS,8.3,41.0,78.9,189,0.5,2775,4.8,4.1,890,Entertainment,0,3665,Mature High Spender,Upsell premium services
46,Male,Hyderabad,Oppo,Android,3.1,41.7,57.1,18,1.4,5865,7.4,5.0,984,Gaming,0,6849,Mature High Spender,Upsell premium services
24,Female,Delhi,Apple,Android,7.8,29.3,186.3,126,2.6,9996,5.9,1.2,1098,Entertainment,0,11094,Mature High Spender,Upsell premium services
60,Female,Pune,Google Pixel,Android,3.1,20.1,265.8,80,1.1,8218,2.1,2.2,1645,Work,0,9863,Mature High Spender,Upsell premium services
34,Male,Pune,Vivo,iOS,6.6,10.7,188.1,98,1.7,4653,2.6,4.3,1451,Entertainment,0,6104,Mature High Spender,Upsell premium services
29,Other,Chennai,Realme,iOS,1.4,9.2,46.4,26,2.6,8789,1.9,4.7,1435,Education,0,10224,Mature High Spender,Upsell premium services
22,Male,Bangalore,Google Pixel,Android,1.8,40.4,230.5,163,0.9,9042,7.7,0.7,842,Work,0,9884,Mature High Spender,Upsell premium services
27,Female,Kolkata,Vivo,Android,4.2,42.0,135.3,59,0.9,5434,5.1,4.9,1546,Education,0,6980,Mature High Spender,Upsell premium services
58,Other,Lucknow,Samsung,iOS,4.4,12.4,187.9,100,1.8,9593,6.0,1.3,1965,Work,0,11558,Mature High Spender,Upsell premium services
44,Female,Mumbai,OnePlus,Android,3.2,24.5,49.3,112,2.2,4609,1.0,3.7,1496,Social Media,0,6105,Mature High Spender,Upsell premium services
38,Female,Hyderabad,Apple,iOS,2.6,24.0,258.3,92,2.3,9557,1.5,4.6,159,Work,0,9716,Mature High Spender,Upsell premium services
25,Other,Pune,Xiaomi,iOS,4.2,27.1,131.7,110,1.4,9989,5.6,0.3,565,Gaming,0,10554,Mature High Spender,Upsell premium services
32,Male,Bangalore,Realme,iOS,10.4,32.5,108.8,80,0.8,6321,1.8,0.2,1103,Entertainment,0,7424,Mature High Spender,Upsell premium services
57,Male,Hyderabad,Google Pixel,Android,6.1,4.1,287.5,183,0.8,8942,2.3,4.6,335,Education,0,9277,Mature High Spender,Upsell premium services
40,Female,Chennai,Nokia,Android,10.3,25.0,74.6,140,1.3,8218,2.0,1.7,532,Work,0,8750,Mature High Spender,Upsell premium services
33,Other,Lucknow,Xiaomi,iOS,9.3,2.3,43.2,65,2.5,8267,2.3,2.0,1377,Social Media,0,9644,Mature High Spender,Upsell premium services
22,Male,Ahmedabad,Motorola,iOS,9.1,8.7,141.3,23,0.6,8464,1.1,0.3,408,Work,0,8872,Mature High Spender,Upsell premium services
48,Other,Lucknow,Nokia,Android,10.6,6.6,117.6,180,0.7,3951,7.2,2.1,1984,Education,0,5935,Mature High Spender,Upsell premium services
50,Male,Lucknow,OnePlus,iOS,7.5,46.9,49.8,163,1.7,8512,3.7,3.5,477,Gaming,0,8989,Mature High Spender,Upsell premium services
17,Other,Hyderabad,Oppo,iOS,10.6,30.8,280.9,195,2.2,8788,2.2,2.5,1286,Education,0,10074,Mature High Spender,Upsell premium services
53,Male,Hyderabad,Samsung,iOS,3.8,25.1,190.4,151,3.3,7998,3.1,2.6,1255,Entertainment,0,9253,Mature High Spender,Upsell premium services
32,Female,Hyderabad,Vivo,Android,3.2,15.3,288.3,95,1.3,8449,7.0,3.6,1199,Entertainment,0,9648,Mature High Spender,Upsell premium services
56,Male,Kolkata,Realme,Android,8.7,8.3,165.3,28,2.3,6020,5.5,4.5,1178,Work,0,7198,Mature High Spender,Upsell premium services
52,Male,Jaipur,Google Pixel,iOS,3.1,14.2,264.5,113,2.6,7893,1.3,1.6,177,Education,0,8070,Mature High Spender,Upsell premium services
21,Other,Hyderabad,Vivo,Android,1.5,39.4,298.6,164,0.6,8036,7.9,4.0,371,Gaming,0,8407,Mature High Spender,Upsell premium services
46,Other,Kolkata,Vivo,iOS,10.6,21.7,26.3,158,1.3,6069,2.0,2.1,589,Entertainment,0,6658,Mature High Spender,Upsell premium services
47,Male,Pune,Google Pixel,iOS,6.4,44.3,102.2,136,2.9,9378,1.7,3.3,1388,Work,0,10766,Mature High Spender,Upsell premium services
34,Female,Ahmedabad,Oppo,iOS,4.8,24.8,134.0,24,2.7,9463,5.3,2.9,436,Entertainment,0,9899,Mature High Spender,Upsell premium services
24,Male,Chennai,Apple,iOS,1.0,36.2,145.6,64,1.1,8373,5.9,3.4,1371,Entertainment,0,9744,Mature High Spender,Upsell premium services
35,Female,Pune,Nokia,Android,2.6,30.2,268.6,71,2.0,9171,4.1,4.6,1780,Work,0,10951,Mature High Spender,Upsell premium services
55,Female,Bangalore,Xiaomi,Android,11.6,41.5,31.4,115,3.3,9874,4.2,3.4,195,Social Media,0,10069,Mature High Spender,Upsell premium services
57,Other,Lucknow,Oppo,iOS,1.4,38.1,218.3,153,2.1,7268,1.2,5.0,1667,Entertainment,0,8935,Mature High Spender,Upsell premium services
21,Female,Hyderabad,Realme,Android,10.2,23.7,131.6,174,0.7,6718,1.1,0.9,782,Social Media,0,7500,Mature High Spender,Upsell premium services
58,Other,Bangalore,Nokia,iOS,8.1,23.4,14.3,89,2.1,6048,7.0,1.5,1708,Education,0,7756,Mature High Spender,Upsell premium services
54,Male,Delhi,Apple,iOS,8.3,28.2,94.2,190,2.3,7769,0.9,1.4,514,Entertainment,0,8283,Mature High Spender,Upsell premium services
34,Male,Hyderabad,Xiaomi,Android,9.8,9.6,32.7,175,0.6,9868,3.3,3.7,632,Education,0,10500,Mature High Spender,Upsell premium services
55,Other,Ahmedabad,OnePlus,Android,10.6,31.0,211.8,19,1.1,9522,2.8,1.8,305,Gaming,0,9827,Mature High Spender,Upsell premium services
46,Male,Chennai,Nokia,iOS,6.8,11.5,139.3,143,1.9,4137,7.1,2.3,1779,Entertainment,0,5916,Mature High Spender,Upsell premium services
39,Female,Bangalore,Vivo,Android,4.2,3.0,101.5,198,3.0,6909,2.1,1.4,562,Social Media,0,7471,Mature High Spender,Upsell premium services
56,Other,Kolkata,Apple,iOS,4.7,21.8,295.7,11,1.6,7709,0.6,1.3,378,Social Media,0,8087,Mature High Spender,Upsell premium services
16,Female,Jaipur,Motorola,iOS,6.8,21.1,29.9,134,1.3,8857,7.1,1.3,986,Work,0,9843,Mature High Spender,Upsell premium services
39,Male,Lucknow,Google Pixel,iOS,7.1,26.7,101.2,136,0.8,5407,1.4,0.8,1486,Gaming,0,6893,Mature High Spender,Upsell premium services
47,Female,Delhi,OnePlus,Android,5.6,30.5,117.8,22,1.4,3790,7.0,0.0,853,Social Media,0,4643,Mature High Spender,Upsell premium services
27,Other,Delhi,Apple,iOS,1.3,19.8,216.4,182,1.5,7732,1.1,4.1,1888,Entertainment,0,9620,Mature High Spender,Upsell premium services
38,Male,Kolkata,Oppo,iOS,2.1,16.0,138.4,68,1.2,4659,6.2,4.0,363,Education,0,5022,Mature High Spender,Upsell premium services
43,Female,Jaipur,OnePlus,iOS,8.5,47.3,120.3,47,1.6,7453,3.6,0.5,334,Social Media,0,7787,Mature High Spender,Upsell premium services
58,Other,Bangalore,Google Pixel,iOS,5.6,1.3,250.5,114,0.5,6803,5.6,2.1,1461,Education,0,8264,Mature High Spender,Upsell premium services
56,Female,Delhi,Samsung,Android,9.3,32.4,8.7,83,1.8,8268,2.4,2.0,1157,Work,0,9425,Mature High Spender,Upsell premium services
48,Other,Mumbai,Nokia,Android,3.3,18.6,38.4,78,2.9,5925,1.0,1.7,893,Gaming,0,6818,Mature High Spender,Upsell premium services
59,Female,Delhi,Oppo,iOS,9.4,48.4,70.3,30,1.1,8621,5.3,1.1,1546,Entertainment,0,10167,Mature High Spender,Upsell premium services
38,Female,Kolkata,OnePlus,iOS,10.1,23.5,178.7,94,1.4,3551,5.7,2.3,1686,Gaming,0,5237,Mature High Spender,Upsell premium services
23,Female,Lucknow,Google Pixel,iOS,10.2,4.5,131.6,198,0.6,8383,3.8,0.4,291,Work,0,8674,Mature High Spender,Upsell premium services
35,Male,Bangalore,Apple,Android,7.2,49.0,55.5,41,2.1,8268,5.1,1.3,1941,Education,0,10209,Mature High Spender,Upsell premium services
29,Male,Pune,Apple,Android,9.3,16.6,161.6,136,1.6,5360,4.3,4.6,1990,Work,0,7350,Mature High Spender,Upsell premium services
19,Other,Pune,Xiaomi,Android,11.5,37.3,15.2,39,1.9,8715,5.6,3.5,1956,Social Media,0,10671,Mature High Spender,Upsell premium services
43,Male,Mumbai,Vivo,Android,4.6,38.1,168.3,99,2.9,9948,4.6,4.7,1685,Social Media,0,11633,Mature High Spender,Upsell premium services
55,Other,Ahmedabad,Samsung,Android,11.9,46.9,38.9,134,0.6,3783,1.0,1.2,551,Education,0,4334,Mature High Spender,Upsell premium services
30,Male,Kolkata,Xiaomi,iOS,7.1,16.7,152.3,181,1.6,7504,3.4,3.4,1114,Work,0,8618,Mature High Spender,Upsell premium services
27,Other,Hyderabad,OnePlus,Android,8.5,21.7,60.4,25,1.7,6097,2.9,2.0,1567,Social Media,0,7664,Mature High Spender,Upsell premium services
33,Other,Delhi,Xiaomi,iOS,5.6,19.9,12.9,169,1.6,7229,7.7,2.3,497,Work,0,7726,Mature High Spender,Upsell premium services
52,Other,Bangalore,Google Pixel,iOS,9.7,21.2,157.6,110,3.1,6718,1.4,1.7,777,Work,0,7495,Mature High Spender,Upsell premium services
23,Other,Pune,Samsung,iOS,1.2,21.1,238.3,91,2.9,8614,0.6,2.3,1469,Social Media,0,10083,Mature High Spender,Upsell premium services
56,Female,Pune,Realme,Android,10.7,10.3,123.5,52,0.7,6986,5.5,4.8,696,Social Media,0,7682,Mature High Spender,Upsell premium services
35,Other,Mumbai,Vivo,iOS,10.2,31.8,36.6,29,2.3,5225,2.0,2.3,1923,Gaming,0,7148,Mature High Spender,Upsell premium services
25,Other,Delhi,Oppo,Android,6.7,14.8,195.8,53,1.2,5392,5.8,3.8,1105,Work,0,6497,Mature High Spender,Upsell premium services
55,Other,Delhi,Xiaomi,iOS,3.7,12.9,239.1,38,3.1,9670,3.9,2.1,122,Gaming,0,9792,Mature High Spender,Upsell premium services
57,Male,Jaipur,Google Pixel,Android,3.2,49.4,158.1,196,1.2,4976,8.0,4.1,304,Entertainment,0,5280,Mature High Spender,Upsell premium services
54,Other,Kolkata,Vivo,iOS,5.4,5.0,34.6,70,0.7,9981,4.8,1.4,584,Gaming,0,10565,Mature High Spender,Upsell premium services
39,Female,Chennai,Vivo,iOS,8.3,44.5,182.5,197,2.7,8878,3.6,0.4,1335,Education,0,10213,Mature High Spender,Upsell premium services
45,Female,Mumbai,OnePlus,Android,10.2,9.8,5.1,55,0.7,6666,0.6,2.9,268,Work,0,6934,Mature High Spender,Upsell premium services
56,Other,Delhi,Nokia,Android,7.5,8.5,134.0,189,3.1,8157,6.7,2.8,761,Social Media,0,8918,Mature High Spender,Upsell premium services
31,Male,Bangalore,Xiaomi,iOS,9.3,47.4,123.2,45,1.5,8800,6.2,1.7,706,Social Media,0,9506,Mature High Spender,Upsell premium services
47,Other,Hyderabad,Motorola,iOS,6.1,34.8,265.5,17,2.3,4609,7.8,4.4,1252,Education,0,5861,Mature High Spender,Upsell premium services
31,Female,Mumbai,Vivo,Android,2.1,38.3,14.1,142,2.5,8649,1.0,2.4,1878,Gaming,0,10527,Mature High Spender,Upsell premium services
39,Male,Mumbai,Samsung,Android,9.0,27.2,199.8,199,2.0,5530,5.0,4.4,1442,Work,0,6972,Mature High Spender,Upsell premium services
52,Other,Delhi,Motorola,iOS,7.0,42.9,231.0,190,0.7,7473,7.6,3.3,580,Social Media,0,8053,Mature High Spender,Upsell premium services
45,Female,Hyderabad,Motorola,Android,1.0,22.1,105.4,154,2.8,9351,4.1,0.8,942,Entertainment,0,10293,Mature High Spender,Upsell premium services
47,Male,Pune,Realme,Android,1.6,30.9,299.1,75,0.6,6951,4.2,0.2,1337,Social Media,0,8288,Mature High Spender,Upsell premium services
58,Male,Lucknow,OnePlus,Android,2.4,23.5,67.7,86,1.4,6245,4.5,4.6,110,Gaming,0,6355,Mature High Spender,Upsell premium services
17,Male,Delhi,Xiaomi,Android,3.5,26.1,155.4,38,1.4,7477,2.0,2.1,1073,Work,0,8550,Mature High Spender,Upsell premium services
17,Female,Kolkata,Google Pixel,iOS,1.9,37.8,238.1,71,1.2,7497,6.3,4.3,1492,Work,0,8989,Mature High Spender,Upsell premium services
27,Female,Chennai,Vivo,Android,11.6,7.6,82.5,21,0.5,8795,6.9,1.5,1769,Education,0,10564,Mature High Spender,Upsell premium services
45,Female,Kolkata,Motorola,iOS,9.7,38.1,149.1,64,0.9,3518,6.6,2.9,1671,Education,0,5189,Mature High Spender,Upsell premium services
19,Other,Bangalore,Google Pixel,Android,4.3,27.8,47.9,75,1.2,9062,7.1,1.0,201,Entertainment,0,9263,Mature High Spender,Upsell premium services
40,Male,Kolkata,Samsung,iOS,7.0,4.8,97.9,19,3.0,5949,5.8,0.0,1468,Work,0,7417,Mature High Spender,Upsell premium services
57,Male,Kolkata,Xiaomi,iOS,5.2,29.5,267.1,184,2.6,7492,2.7,2.0,1458,Education,0,8950,Mature High Spender,Upsell premium services
57,Male,Chennai,Apple,Android,5.2,19.2,155.6,40,1.5,7457,7.2,0.1,1768,Work,0,9225,Mature High Spender,Upsell premium services
49,Female,Lucknow,Nokia,Android,5.2,42.7,156.5,88,3.1,6603,4.5,4.2,738,Gaming,0,7341,Mature High Spender,Upsell premium services
32,Male,Jaipur,Motorola,iOS,10.1,15.5,80.2,108,0.8,9501,4.7,0.5,887,Entertainment,0,10388,Mature High Spender,Upsell premium services
43,Other,Mumbai,Xiaomi,iOS,7.8,16.1,97.8,36,2.4,4586,3.8,0.7,1437,Social Media,0,6023,Mature High Spender,Upsell premium services
59,Male,Delhi,Xiaomi,iOS,3.1,43.7,276.1,61,3.2,7132,7.2,4.5,518,Gaming,0,7650,Mature High Spender,Upsell premium services
46,Male,Mumbai,Nokia,iOS,1.6,13.0,112.3,176,1.3,5648,1.8,1.1,726,Entertainment,0,6374,Mature High Spender,Upsell premium services
15,Male,Delhi,Oppo,Android,6.3,33.1,256.4,102,1.1,8135,7.7,4.2,1570,Entertainment,0,9705,Mature High Spender,Upsell premium services
23,Male,Pune,Google Pixel,Android,1.3,24.6,239.3,130,0.8,9622,3.3,0.7,146,Work,0,9768,Mature High Spender,Upsell premium services
28,Female,Hyderabad,Motorola,Android,6.9,32.6,233.8,56,0.6,5675,6.4,2.0,285,Social Media,0,5960,Mature High Spender,Upsell premium services
39,Other,Lucknow,Apple,iOS,2.5,29.2,269.5,15,2.5,7090,7.0,3.9,195,Gaming,0,7285,Mature High Spender,Upsell premium services
38,Male,Delhi,Motorola,iOS,11.7,33.6,135.2,47,0.7,8644,2.6,4.7,104,Social Media,0,8748,Mature High Spender,Upsell premium services
59,Female,Mumbai,Samsung,Android,7.0,40.3,127.9,72,2.2,8986,8.0,3.1,234,Social Media,0,9220,Mature High Spender,Upsell premium services
19,Male,Pune,Motorola,Android,1.7,34.4,179.8,69,1.9,7747,4.3,2.9,1654,Work,0,9401,Mature High Spender,Upsell premium services
43,Female,Delhi,Oppo,iOS,7.6,30.5,292.6,74,0.8,5002,2.2,4.6,1536,Gaming,0,6538,Mature High Spender,Upsell premium services
57,Other,Ahmedabad,Apple,Android,4.3,41.3,211.0,190,0.6,7741,2.8,4.9,494,Education,0,8235,Mature High Spender,Upsell premium services
36,Male,Bangalore,Xiaomi,iOS,12.0,31.7,114.2,149,2.4,4539,2.6,4.9,118,Social Media,0,4657,Mature High Spender,Upsell premium services
15,Female,Jaipur,Nokia,Android,7.3,32.4,192.3,107,2.5,8935,3.0,2.4,1123,Social Media,0,10058,Mature High Spender,Upsell premium services
45,Female,Delhi,Nokia,iOS,1.3,2.6,217.6,32,1.2,6156,7.8,4.6,1926,Social Media,0,8082,Mature High Spender,Upsell premium services
35,Male,Pune,Nokia,iOS,9.8,17.6,81.1,56,3.0,9287,1.9,2.7,136,Social Media,0,9423,Mature High Spender,Upsell premium services
26,Other,Bangalore,Apple,Android,7.4,7.3,42.1,137,1.6,8786,3.7,4.2,976,Work,0,9762,Mature High Spender,Upsell premium services
53,Male,Kolkata,Xiaomi,iOS,1.5,17.6,156.8,157,0.6,7007,6.5,2.3,496,Education,0,7503,Mature High Spender,Upsell premium services
56,Other,Lucknow,Vivo,iOS,7.2,4.8,230.2,133,0.6,4341,1.1,1.4,1010,Work,0,5351,Mature High Spender,Upsell premium services
40,Male,Chennai,Oppo,Android,2.4,41.2,123.8,14,1.5,6274,6.1,1.1,958,Education,0,7232,Mature High Spender,Upsell premium services
19,Female,Lucknow,Xiaomi,Android,3.0,6.3,123.0,140,1.3,6759,5.7,4.8,591,Education,0,7350,Mature High Spender,Upsell premium services
26,Male,Bangalore,Apple,Android,2.7,19.3,155.5,64,1.4,5465,3.4,2.1,900,Gaming,0,6365,Mature High Spender,Upsell premium services
50,Other,Lucknow,Realme,Android,7.7,15.6,79.9,12,1.5,7653,7.5,0.7,1203,Gaming,0,8856,Mature High Spender,Upsell premium services
46,Female,Chennai,Samsung,Android,2.7,42.1,156.5,88,1.5,7641,2.0,4.3,1997,Social Media,0,9638,Mature High Spender,Upsell premium services
47,Female,Ahmedabad,Apple,Android,8.5,14.1,224.9,105,1.2,7859,7.7,0.5,1358,Entertainment,0,9217,Mature High Spender,Upsell premium services
49,Female,Lucknow,Samsung,Android,2.5,47.2,169.1,166,3.1,7748,0.9,1.4,1718,Gaming,0,9466,Mature High Spender,Upsell premium services
33,Male,Kolkata,Nokia,iOS,2.3,11.4,25.5,74,0.8,9833,7.1,3.1,1301,Work,0,11134,Mature High Spender,Upsell premium services
37,Female,Pune,Apple,Android,9.1,23.7,281.7,186,0.8,6018,1.0,4.8,353,Entertainment,0,6371,Mature High Spender,Upsell premium services
40,Other,Bangalore,OnePlus,iOS,8.4,49.4,52.0,90,2.7,8057,7.2,1.6,1620,Gaming,0,9677,Mature High Spender,Upsell premium services
44,Female,Chennai,Samsung,Android,1.4,39.7,30.8,53,2.7,8874,5.9,3.0,782,Gaming,0,9656,Mature High Spender,Upsell premium services
17,Female,Jaipur,Realme,iOS,10.1,16.4,61.9,183,1.0,6559,5.9,4.7,1737,Gaming,0,8296,Mature High Spender,Upsell premium services
22,Male,Delhi,Samsung,Android,4.6,28.6,156.7,90,1.9,8945,4.9,1.1,1857,Social Media,0,10802,Mature High Spender,Upsell premium services
60,Other,Delhi,Vivo,Android,7.4,43.3,158.0,107,1.3,5130,6.1,4.0,421,Social Media,0,5551,Mature High Spender,Upsell premium services
31,Male,Pune,Google Pixel,Android,10.7,44.3,165.7,122,0.7,5576,2.3,2.9,1587,Entertainment,0,7163,Mature High Spender,Upsell premium services
28,Other,Bangalore,Google Pixel,Android,5.1,29.5,84.7,200,0.8,5462,2.6,3.7,1654,Social Media,0,7116,Mature High Spender,Upsell premium services
26,Other,Jaipur,Vivo,Android,2.4,48.8,185.1,174,0.5,6519,0.7,3.4,335,Work,0,6854,Mature High Spender,Upsell premium services
48,Female,Kolkata,Samsung,iOS,1.7,40.1,199.1,178,2.0,9717,2.7,3.3,947,Work,0,10664,Mature High Spender,Upsell premium services
51,Other,Kolkata,Xiaomi,Android,9.9,46.6,61.7,87,2.6,6539,6.3,3.7,1049,Entertainment,0,7588,Mature High Spender,Upsell premium services
36,Female,Hyderabad,Samsung,Android,2.4,19.5,231.7,179,1.1,8467,4.0,3.1,1262,Entertainment,0,9729,Mature High Spender,Upsell premium services
48,Other,Chennai,Samsung,iOS,11.1,10.3,196.8,49,2.9,6808,6.2,0.7,873,Entertainment,0,7681,Mature High Spender,Upsell premium services
44,Female,Jaipur,Oppo,iOS,9.8,11.4,125.7,146,1.4,4789,4.2,3.9,981,Gaming,0,5770,Mature High Spender,Upsell premium services
52,Female,Jaipur,Motorola,Android,8.7,12.7,56.7,73,3.0,6419,3.3,4.2,1445,Gaming,0,7864,Mature High Spender,Upsell premium services
23,Male,Ahmedabad,Oppo,Android,7.7,5.7,156.5,125,2.5,9212,0.7,4.1,898,Work,0,10110,Mature High Spender,Upsell premium services
43,Female,Mumbai,Nokia,iOS,5.3,28.6,17.3,140,0.7,8651,7.0,3.0,1363,Gaming,0,10014,Mature High Spender,Upsell premium services
49,Female,Ahmedabad,Motorola,Android,10.9,41.3,252.6,57,0.8,8751,2.7,1.3,616,Entertainment,0,9367,Mature High Spender,Upsell premium services
19,Female,Jaipur,OnePlus,Android,6.1,2.8,185.9,130,1.4,8055,4.6,2.8,1342,Gaming,0,9397,Mature High Spender,Upsell premium services
46,Male,Delhi,OnePlus,iOS,3.6,18.0,151.1,184,0.6,8688,6.6,4.6,1651,Gaming,0,10339,Mature High Spender,Upsell premium services
