Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
58,Other,Mumbai,Oppo,Android,11.9,26.7,247.3,159,3.6,3103,7.3,1.0,617,Gaming,1,3720,Mature Low Spender,Target with social media ads
59,Male,Jaipur,Apple,iOS,5.6,1.2,188.3,94,2.8,5356,2.1,2.3,1834,Education,1,7190,Mature Low Spender,Target with social media ads
55,Female,Kolkata,Realme,iOS,8.9,9.2,52.2,181,1.1,3702,6.9,4.5,957,Gaming,1,4659,Mature Low Spender,Target with social media ads
45,Female,Mumbai,Nokia,Android,9.5,4.1,190.1,94,4.4,5308,1.3,4.5,1168,Education,1,6476,Mature Low Spender,Target with social media ads
50,Male,Jaipur,Apple,Android,11.6,43.3,79.8,59,5.7,2330,4.3,4.0,207,Education,1,2537,Mature Low Spender,Target with social media ads
54,Female,Lucknow,Motorola,Android,10.4,29.8,105.4,79,6.0,1980,0.5,2.0,1632,Gaming,1,3612,Mature Low Spender,Target with social media ads
56,Other,Bangalore,Motorola,Android,4.7,31.6,17.0,12,3.1,2105,7.2,4.7,1657,Education,1,3762,Mature Low Spender,Target with social media ads
43,Male,Lucknow,Motorola,iOS,6.6,41.5,133.1,23,4.4,4937,1.9,2.0,1881,Gaming,1,6818,Mature Low Spender,Target with social media ads
59,Other,Kolkata,Motorola,iOS,3.7,17.0,291.9,98,3.4,6150,1.6,0.9,335,Education,1,6485,Mature Low Spender,Target with social media ads
54,Other,Lucknow,Nokia,iOS,5.0,43.9,183.6,49,3.0,1438,3.4,3.5,951,Gaming,1,2389,Mature Low Spender,Target with social media ads
53,Male,Hyderabad,Motorola,iOS,8.0,12.3,54.5,70,2.8,2755,1.4,0.2,1031,Gaming,1,3786,Mature Low Spender,Target with social media ads
60,Other,Ahmedabad,Realme,Android,4.5,16.7,144.7,35,0.6,340,4.2,1.2,1851,Social Media,1,2191,Mature Low Spender,Target with social media ads
58,Female,Delhi,Realme,iOS,6.8,20.0,127.6,133,1.8,2892,1.8,2.1,503,Social Media,1,3395,Mature Low Spender,Target with social media ads
52,Other,Hyderabad,OnePlus,iOS,3.6,17.2,195.9,126,5.8,2388,2.2,3.9,1935,Entertainment,1,4323,Mature Low Spender,Target with social media ads
54,Male,Hyderabad,Apple,iOS,6.1,12.9,251.9,191,3.7,4309,5.6,2.1,1961,Work,1,6270,Mature Low Spender,Target with social media ads
51,Other,Mumbai,Apple,Android,8.1,18.9,171.2,86,1.6,352,0.8,4.6,1177,Social Media,1,1529,Mature Low Spender,Target with social media ads
52,Female,Jaipur,Vivo,iOS,6.1,31.3,245.8,125,3.8,5259,2.1,0.5,520,Entertainment,1,5779,Mature Low Spender,Target with social media ads
58,Male,Pune,Motorola,Android,4.1,35.0,195.3,11,4.6,4015,3.2,1.5,1630,Education,1,5645,Mature Low Spender,Target with social media ads
54,Other,Mumbai,Vivo,Android,2.5,27.2,255.7,152,5.6,1486,0.7,0.3,1555,Gaming,1,3041,Mature Low Spender,Target with social media ads
53,Other,Hyderabad,Google Pixel,iOS,6.0,20.2,94.0,125,5.9,3712,5.3,1.2,627,Gaming,1,4339,Mature Low Spender,Target with social media ads
46,Female,Kolkata,Nokia,iOS,9.2,23.2,20.2,127,2.7,3589,1.3,2.6,818,Education,1,4407,Mature Low Spender,Target with social media ads
59,Female,Mumbai,OnePlus,Android,8.6,28.2,280.7,152,4.3,4120,4.1,1.8,1801,Gaming,1,5921,Mature Low Spender,Target with social media ads
52,Female,Lucknow,Xiaomi,iOS,2.9,30.7,167.9,79,5.1,296,5.2,0.4,694,Entertainment,1,990,Mature Low Spender,Target with social media ads
48,Other,Ahmedabad,Vivo,Android,8.8,44.9,23.4,20,5.0,1439,3.6,2.7,1863,Entertainment,1,3302,Mature Low Spender,Target with social media ads
57,Female,Lucknow,Apple,iOS,4.5,21.6,15.9,179,2.3,3632,0.9,0.1,1139,Work,1,4771,Mature Low Spender,Target with social media ads
58,Female,Ahmedabad,OnePlus,Android,8.3,21.5,208.7,134,5.5,1130,5.6,1.8,740,Gaming,1,1870,Mature Low Spender,Target with social media ads
55,Female,Hyderabad,Nokia,iOS,3.8,8.8,90.4,191,2.0,1770,1.5,3.2,941,Work,1,2711,Mature Low Spender,Target with social media ads
37,Other,Ahmedabad,Google Pixel,Android,9.4,1.1,110.2,14,3.8,3741,7.7,2.3,930,Social Media,1,4671,Mature Low Spender,Target with social media ads
58,Female,Pune,Samsung,iOS,5.1,1.9,85.7,154,2.4,2639,7.2,4.1,119,Education,1,2758,Mature Low Spender,Target with social media ads
53,Other,Jaipur,Xiaomi,iOS,1.3,19.8,234.7,42,4.4,1714,7.6,0.0,1747,Gaming,1,3461,Mature Low Spender,Target with social media ads
45,Other,Pune,OnePlus,iOS,4.5,32.1,15.2,33,2.7,529,2.6,1.5,982,Gaming,1,1511,Mature Low Spender,Target with social media ads
49,Female,Hyderabad,Nokia,Android,3.8,9.6,87.4,44,5.6,954,6.1,2.9,231,Work,1,1185,Mature Low Spender,Target with social media ads
60,Male,Mumbai,Vivo,iOS,6.8,16.4,285.9,93,3.6,658,0.7,2.5,1823,Gaming,1,2481,Mature Low Spender,Target with social media ads
57,Male,Chennai,Realme,Android,7.5,24.6,78.9,170,5.2,2184,5.5,1.0,1704,Education,1,3888,Mature Low Spender,Target with social media ads
51,Female,Bangalore,Google Pixel,Android,5.4,14.3,34.1,37,5.8,1582,4.9,4.4,276,Gaming,1,1858,Mature Low Spender,Target with social media ads
52,Male,Mumbai,OnePlus,Android,9.5,46.9,175.0,117,2.5,5158,5.2,1.4,936,Work,1,6094,Mature Low Spender,Target with social media ads
52,Male,Jaipur,Apple,iOS,7.1,36.0,154.7,33,4.9,1144,1.7,2.7,1879,Gaming,1,3023,Mature Low Spender,Target with social media ads
56,Other,Delhi,Motorola,iOS,7.2,2.1,59.4,53,4.9,2701,5.1,3.9,1122,Education,1,3823,Mature Low Spender,Target with social media ads
47,Male,Bangalore,Realme,Android,11.9,37.9,281.3,64,4.5,5005,7.0,3.9,1493,Entertainment,1,6498,Mature Low Spender,Target with social media ads
58,Male,Bangalore,OnePlus,iOS,8.7,18.8,121.6,166,1.8,3205,2.7,0.1,546,Work,1,3751,Mature Low Spender,Target with social media ads
45,Male,Kolkata,Google Pixel,Android,6.7,48.2,181.0,100,5.8,1815,7.9,2.1,372,Entertainment,1,2187,Mature Low Spender,Target with social media ads
50,Male,Pune,Samsung,iOS,7.5,28.7,226.4,134,3.0,2517,2.0,1.2,1616,Education,1,4133,Mature Low Spender,Target with social media ads
57,Male,Pune,Google Pixel,Android,9.8,45.2,40.3,54,5.8,373,5.2,1.8,1948,Work,1,2321,Mature Low Spender,Target with social media ads
58,Female,Bangalore,Samsung,iOS,4.1,4.7,137.8,54,1.7,3948,0.7,3.2,1398,Education,1,5346,Mature Low Spender,Target with social media ads
60,Other,Jaipur,Realme,Android,8.7,26.0,79.6,24,3.5,139,5.5,3.3,634,Entertainment,1,773,Mature Low Spender,Target with social media ads
36,Other,Pune,Google Pixel,Android,7.5,16.1,108.1,113,4.7,1046,2.6,1.5,474,Work,1,1520,Mature Low Spender,Target with social media ads
47,Female,Pune,Oppo,Android,1.9,45.6,134.7,136,5.9,1607,6.0,2.2,723,Work,1,2330,Mature Low Spender,Target with social media ads
57,Female,Pune,Apple,iOS,5.6,30.6,216.0,33,5.9,5861,5.6,0.7,927,Entertainment,1,6788,Mature Low Spender,Target with social media ads
51,Other,Jaipur,Apple,iOS,5.6,1.4,232.6,177,5.3,3959,6.7,3.1,1791,Education,1,5750,Mature Low Spender,Target with social media ads
55,Other,Kolkata,Xiaomi,Android,8.7,48.0,52.8,10,2.8,1098,6.9,0.0,249,Entertainment,1,1347,Mature Low Spender,Target with social media ads
47,Female,Delhi,Apple,iOS,9.5,18.7,118.1,45,5.7,195,3.4,2.1,1254,Work,1,1449,Mature Low Spender,Target with social media ads
56,Other,Bangalore,Vivo,iOS,6.6,26.6,225.0,156,5.0,3003,3.8,1.0,1278,Gaming,1,4281,Mature Low Spender,Target with social media ads
58,Other,Jaipur,Realme,Android,2.4,29.4,6.2,73,3.5,2140,6.9,4.0,471,Social Media,1,2611,Mature Low Spender,Target with social media ads
52,Female,Kolkata,Nokia,iOS,6.5,22.9,243.5,48,3.3,5099,4.8,4.7,324,Entertainment,1,5423,Mature Low Spender,Target with social media ads
42,Male,Kolkata,Vivo,Android,5.8,47.1,49.4,87,5.0,2120,3.9,2.8,1174,Gaming,1,3294,Mature Low Spender,Target with social media ads
55,Male,Lucknow,Oppo,iOS,9.6,49.4,87.2,106,3.0,6001,3.9,1.8,1262,Entertainment,1,7263,Mature Low Spender,Target with social media ads
50,Other,Delhi,Realme,Android,10.9,13.3,286.0,97,1.2,2554,5.4,2.8,1592,Gaming,1,4146,Mature Low Spender,Target with social media ads
49,Female,Ahmedabad,Samsung,Android,9.1,46.0,20.4,171,1.5,2680,7.9,2.5,1563,Education,1,4243,Mature Low Spender,Target with social media ads
43,Male,Ahmedabad,Apple,iOS,10.0,16.7,136.1,61,5.4,2717,2.0,1.4,1065,Social Media,1,3782,Mature Low Spender,Target with social media ads
34,Male,Ahmedabad,Apple,iOS,10.2,27.7,73.7,121,6.0,270,3.4,3.6,370,Education,1,640,Mature Low Spender,Target with social media ads
55,Other,Chennai,Xiaomi,iOS,10.2,5.1,72.6,89,1.1,1972,5.1,3.6,290,Gaming,1,2262,Mature Low Spender,Target with social media ads
51,Male,Ahmedabad,Motorola,iOS,4.9,15.0,114.0,94,5.8,3554,4.7,2.5,1182,Work,1,4736,Mature Low Spender,Target with social media ads
53,Other,Jaipur,Google Pixel,iOS,11.1,33.7,68.4,114,1.1,3298,0.8,3.7,520,Gaming,1,3818,Mature Low Spender,Target with social media ads
43,Male,Ahmedabad,Realme,iOS,1.8,45.3,232.6,89,2.0,2511,4.3,5.0,1388,Work,1,3899,Mature Low Spender,Target with social media ads
56,Male,Ahmedabad,Realme,iOS,11.7,18.4,183.1,127,3.8,124,1.9,0.2,1319,Social Media,1,1443,Mature Low Spender,Target with social media ads
46,Male,Jaipur,Realme,Android,9.6,47.0,190.7,27,4.0,5082,3.2,3.5,570,Education,1,5652,Mature Low Spender,Target with social media ads
42,Female,Jaipur,Oppo,Android,2.6,28.5,84.5,112,2.2,276,7.8,2.1,332,Entertainment,1,608,Mature Low Spender,Target with social media ads
55,Other,Delhi,Nokia,iOS,4.8,6.9,180.5,51,2.0,2557,3.4,3.5,142,Work,1,2699,Mature Low Spender,Target with social media ads
38,Other,Kolkata,Realme,iOS,5.4,42.5,286.5,134,6.0,266,6.8,4.1,570,Work,1,836,Mature Low Spender,Target with social media ads
38,Other,Pune,Vivo,iOS,4.9,7.4,41.6,51,5.5,1875,4.4,1.3,1495,Work,1,3370,Mature Low Spender,Target with social media ads
44,Other,Hyderabad,Samsung,Android,6.9,6.3,195.7,64,2.7,4657,1.0,2.5,712,Entertainment,1,5369,Mature Low Spender,Target with social media ads
45,Female,Pune,Samsung,iOS,5.4,6.0,47.9,165,5.0,1326,0.7,2.5,1219,Work,1,2545,Mature Low Spender,Target with social media ads
44,Male,Mumbai,Google Pixel,iOS,1.6,28.1,255.9,76,2.6,4419,2.9,1.4,1995,Education,1,6414,Mature Low Spender,Target with social media ads
59,Male,Pune,Google Pixel,Android,10.7,22.4,106.3,118,4.6,5792,2.4,2.1,611,Work,1,6403,Mature Low Spender,Target with social media ads
60,Other,Lucknow,Google Pixel,Android,7.6,37.0,135.2,110,2.7,4866,5.6,3.5,1288,Education,1,6154,Mature Low Spender,Target with social media ads
57,Other,Jaipur,Vivo,iOS,5.5,38.6,44.3,111,1.3,437,4.5,3.9,1367,Work,1,1804,Mature Low Spender,Target with social media ads
46,Female,Chennai,OnePlus,iOS,6.6,14.5,272.8,58,3.6,2855,4.8,1.7,635,Work,1,3490,Mature Low Spender,Target with social media ads
50,Male,Ahmedabad,Samsung,iOS,5.0,46.6,38.9,114,2.2,4278,2.8,0.2,231,Education,1,4509,Mature Low Spender,Target with social media ads
48,Male,Mumbai,Google Pixel,iOS,4.1,40.6,137.4,105,3.4,4261,2.3,0.4,994,Social Media,1,5255,Mature Low Spender,Target with social media ads
40,Female,Bangalore,Vivo,Android,9.0,1.9,226.3,104,4.2,822,1.0,3.6,1633,Education,1,2455,Mature Low Spender,Target with social media ads
56,Male,Lucknow,Apple,iOS,4.0,22.3,134.9,52,2.6,1555,2.0,1.0,1651,Social Media,1,3206,Mature Low Spender,Target with social media ads
39,Female,Pune,Nokia,iOS,11.1,20.6,11.8,121,3.7,2085,4.8,2.8,1896,Social Media,1,3981,Mature Low Spender,Target with social media ads
43,Other,Delhi,Motorola,Android,6.3,13.3,43.0,99,5.2,2267,2.0,2.0,1294,Gaming,1,3561,Mature Low Spender,Target with social media ads
57,Female,Kolkata,OnePlus,Android,3.5,37.8,180.0,132,0.8,2107,3.2,4.1,341,Gaming,1,2448,Mature Low Spender,Target with social media ads
57,Female,Chennai,Realme,iOS,11.1,27.6,47.5,81,5.8,3500,1.1,1.0,944,Education,1,4444,Mature Low Spender,Target with social media ads
55,Other,Bangalore,Oppo,Android,1.5,20.4,185.8,166,1.8,1244,1.5,1.8,762,Education,1,2006,Mature Low Spender,Target with social media ads
54,Other,Mumbai,Samsung,Android,9.1,3.3,126.6,82,4.1,5922,2.5,4.6,320,Entertainment,1,6242,Mature Low Spender,Target with social media ads
47,Female,Jaipur,Vivo,Android,6.6,35.7,55.4,53,4.2,4101,2.0,1.2,570,Work,1,4671,Mature Low Spender,Target with social media ads
40,Other,Pune,Vivo,iOS,1.6,31.5,133.0,137,2.6,3755,4.2,1.1,1869,Social Media,1,5624,Mature Low Spender,Target with social media ads
36,Male,Delhi,Samsung,iOS,1.7,12.6,260.8,32,5.6,3180,1.0,0.6,1141,Education,1,4321,Mature Low Spender,Target with social media ads
58,Male,Kolkata,Apple,Android,9.4,15.8,172.7,19,5.4,4311,3.7,3.9,437,Work,1,4748,Mature Low Spender,Target with social media ads
59,Other,Kolkata,Vivo,Android,8.9,11.7,97.6,150,3.9,4106,5.9,0.0,159,Work,1,4265,Mature Low Spender,Target with social media ads
51,Male,Delhi,Google Pixel,Android,1.4,44.4,191.5,36,2.9,4276,5.9,0.7,1266,Education,1,5542,Mature Low Spender,Target with social media ads
42,Male,Hyderabad,Oppo,Android,2.0,9.5,165.4,157,3.6,1790,5.5,3.1,618,Education,1,2408,Mature Low Spender,Target with social media ads
51,Female,Pune,Motorola,iOS,2.6,43.0,66.0,34,4.0,4223,2.1,0.9,1118,Gaming,1,5341,Mature Low Spender,Target with social media ads
49,Other,Delhi,Nokia,Android,3.5,10.6,241.4,103,5.2,1922,2.7,4.6,1248,Gaming,1,3170,Mature Low Spender,Target with social media ads
59,Other,Ahmedabad,Motorola,iOS,8.4,22.2,259.1,12,4.2,201,5.7,2.9,1545,Entertainment,1,1746,Mature Low Spender,Target with social media ads
46,Male,Bangalore,Realme,Android,8.6,7.2,30.8,21,1.6,1079,6.4,0.1,1791,Social Media,1,2870,Mature Low Spender,Target with social media ads
39,Male,Bangalore,Nokia,iOS,4.4,2.0,89.6,52,4.4,3496,2.2,1.0,198,Gaming,1,3694,Mature Low Spender,Target with social media ads
52,Female,Bangalore,Samsung,iOS,9.7,17.2,226.8,191,5.2,1625,1.5,4.6,900,Gaming,1,2525,Mature Low Spender,Target with social media ads
54,Other,Ahmedabad,Realme,iOS,7.2,17.2,196.5,178,4.3,5882,3.9,4.3,1594,Social Media,1,7476,Mature Low Spender,Target with social media ads
40,Other,Pune,OnePlus,iOS,6.8,16.4,164.7,159,3.1,4452,4.5,3.7,778,Social Media,1,5230,Mature Low Spender,Target with social media ads
53,Male,Delhi,Motorola,iOS,11.0,1.4,58.5,171,1.8,1548,4.3,5.0,1838,Entertainment,1,3386,Mature Low Spender,Target with social media ads
47,Male,Kolkata,Samsung,Android,4.0,16.5,131.5,156,5.1,4356,3.7,0.7,1600,Entertainment,1,5956,Mature Low Spender,Target with social media ads
42,Male,Bangalore,Motorola,Android,3.6,18.7,177.1,65,4.2,2657,5.2,1.2,1522,Entertainment,1,4179,Mature Low Spender,Target with social media ads
58,Other,Jaipur,OnePlus,iOS,8.9,6.6,216.5,161,0.9,1299,1.3,4.8,1335,Work,1,2634,Mature Low Spender,Target with social media ads
45,Female,Mumbai,Samsung,Android,3.7,27.2,245.9,44,2.7,166,7.7,3.2,1623,Gaming,1,1789,Mature Low Spender,Target with social media ads
53,Male,Kolkata,Motorola,iOS,9.4,36.4,193.8,175,4.3,5916,7.3,2.8,944,Entertainment,1,6860,Mature Low Spender,Target with social media ads
46,Other,Mumbai,Nokia,iOS,6.7,16.4,198.8,133,3.7,2030,7.4,3.8,666,Education,1,2696,Mature Low Spender,Target with social media ads
45,Other,Hyderabad,Xiaomi,Android,2.3,45.9,55.3,120,4.4,2958,6.6,1.7,1019,Entertainment,1,3977,Mature Low Spender,Target with social media ads
45,Female,Chennai,Nokia,Android,12.0,20.5,132.7,142,5.4,3734,5.6,4.5,437,Entertainment,1,4171,Mature Low Spender,Target with social media ads
58,Male,Jaipur,Google Pixel,Android,8.1,9.3,268.1,174,4.6,4426,0.9,3.6,391,Social Media,1,4817,Mature Low Spender,Target with social media ads
50,Other,Chennai,Realme,Android,5.5,25.8,30.5,169,3.5,6461,6.2,2.7,1271,Education,1,7732,Mature Low Spender,Target with social media ads
59,Other,Jaipur,Apple,Android,9.8,2.6,95.0,15,5.9,3535,5.7,4.6,1038,Gaming,1,4573,Mature Low Spender,Target with social media ads
52,Female,Hyderabad,Samsung,Android,8.9,10.1,12.5,19,4.6,1186,4.4,0.1,527,Education,1,1713,Mature Low Spender,Target with social media ads
48,Male,Pune,Vivo,iOS,4.4,30.8,89.3,44,2.5,4770,1.8,3.9,397,Social Media,1,5167,Mature Low Spender,Target with social media ads
52,Male,Ahmedabad,Xiaomi,Android,10.5,47.6,209.7,42,2.2,2801,6.3,0.6,134,Gaming,1,2935,Mature Low Spender,Target with social media ads
60,Male,Chennai,Samsung,iOS,2.3,37.1,269.1,94,2.7,5816,1.9,3.5,1858,Work,1,7674,Mature Low Spender,Target with social media ads
58,Female,Delhi,Xiaomi,Android,6.0,44.0,183.7,192,4.7,3267,6.9,2.5,1498,Education,1,4765,Mature Low Spender,Target with social media ads
52,Female,Chennai,Motorola,iOS,2.1,32.6,187.1,62,3.7,3098,0.9,4.9,1314,Social Media,1,4412,Mature Low Spender,Target with social media ads
59,Other,Hyderabad,Google Pixel,iOS,6.5,26.4,209.3,11,1.7,380,0.5,5.0,631,Social Media,1,1011,Mature Low Spender,Target with social media ads
51,Other,Jaipur,OnePlus,Android,2.9,30.7,192.8,180,5.2,5462,4.9,3.6,636,Education,1,6098,Mature Low Spender,Target with social media ads
47,Female,Kolkata,Vivo,iOS,11.0,33.6,207.7,61,5.8,1022,5.6,4.8,1365,Gaming,1,2387,Mature Low Spender,Target with social media ads
40,Male,Pune,Apple,Android,5.2,4.6,208.3,39,3.1,1123,2.9,3.0,1817,Entertainment,1,2940,Mature Low Spender,Target with social media ads
37,Other,Ahmedabad,Google Pixel,iOS,7.4,10.1,202.1,41,4.1,3236,6.3,2.3,999,Entertainment,1,4235,Mature Low Spender,Target with social media ads
46,Other,Hyderabad,Nokia,iOS,6.4,34.1,235.1,87,4.1,2140,7.5,4.3,1654,Entertainment,1,3794,Mature Low Spender,Target with social media ads
44,Male,Ahmedabad,Realme,iOS,11.9,39.1,86.4,174,4.9,2104,3.9,0.9,1043,Entertainment,1,3147,Mature Low Spender,Target with social media ads
53,Female,Kolkata,Oppo,Android,5.3,15.3,168.5,99,3.3,3615,3.6,3.5,1585,Entertainment,1,5200,Mature Low Spender,Target with social media ads
38,Male,Kolkata,Nokia,Android,4.7,13.6,21.2,187,4.9,3601,4.2,2.5,944,Work,1,4545,Mature Low Spender,Target with social media ads
42,Female,Pune,Google Pixel,iOS,11.7,7.3,226.7,184,3.6,816,3.7,4.4,1945,Gaming,1,2761,Mature Low Spender,Target with social media ads
51,Female,Bangalore,Motorola,iOS,11.3,37.9,258.5,64,5.3,3407,3.5,3.6,1844,Social Media,1,5251,Mature Low Spender,Target with social media ads
58,Female,Ahmedabad,Motorola,iOS,6.6,49.3,295.1,181,2.1,2842,1.4,2.1,1295,Gaming,1,4137,Mature Low Spender,Target with social media ads
36,Male,Delhi,Samsung,iOS,6.2,45.9,65.8,53,4.3,3579,6.5,4.5,1762,Social Media,1,5341,Mature Low Spender,Target with social media ads
57,Male,Bangalore,Apple,Android,3.5,44.0,156.4,92,3.1,6225,4.8,0.5,415,Work,1,6640,Mature Low Spender,Target with social media ads
47,Other,Delhi,Samsung,iOS,3.2,11.6,220.4,145,2.2,1470,4.0,3.5,1472,Education,1,2942,Mature Low Spender,Target with social media ads
55,Other,Chennai,OnePlus,iOS,8.4,40.2,187.2,133,2.7,3931,2.7,4.3,1674,Work,1,5605,Mature Low Spender,Target with social media ads
51,Other,Jaipur,Vivo,Android,8.4,26.8,70.0,21,5.6,4639,7.2,0.2,657,Education,1,5296,Mature Low Spender,Target with social media ads
57,Other,Kolkata,OnePlus,Android,2.6,11.7,281.2,67,1.2,3626,6.7,3.4,745,Education,1,4371,Mature Low Spender,Target with social media ads
48,Female,Lucknow,Motorola,iOS,11.0,44.0,173.6,73,3.7,4319,4.0,0.4,1074,Gaming,1,5393,Mature Low Spender,Target with social media ads
46,Other,Kolkata,Oppo,Android,10.2,7.6,173.4,185,1.7,2268,7.6,3.8,1510,Work,1,3778,Mature Low Spender,Target with social media ads
52,Female,Delhi,Xiaomi,Android,4.0,28.8,133.7,118,2.2,1450,5.6,1.4,1810,Entertainment,1,3260,Mature Low Spender,Target with social media ads
59,Other,Lucknow,Motorola,Android,11.6,38.0,110.9,137,5.3,6040,7.6,3.0,811,Work,1,6851,Mature Low Spender,Target with social media ads
47,Female,Pune,Vivo,Android,5.5,45.4,245.3,131,5.6,2183,6.6,0.7,523,Gaming,1,2706,Mature Low Spender,Target with social media ads
41,Other,Pune,Google Pixel,Android,8.7,9.5,290.9,82,2.6,2567,2.6,4.8,198,Social Media,1,2765,Mature Low Spender,Target with social media ads
58,Other,Chennai,Apple,iOS,11.7,5.3,69.7,172,1.4,3800,1.9,3.4,1568,Work,1,5368,Mature Low Spender,Target with social media ads
42,Other,Pune,Realme,Android,11.0,8.3,194.3,175,2.0,386,3.5,2.2,1769,Gaming,1,2155,Mature Low Spender,Target with social media ads
48,Female,Lucknow,Nokia,Android,6.7,39.0,139.0,91,4.5,2954,4.9,2.4,1027,Entertainment,1,3981,Mature Low Spender,Target with social media ads
60,Female,Mumbai,Oppo,Android,9.1,39.7,18.0,22,2.7,5606,7.1,0.0,847,Social Media,1,6453,Mature Low Spender,Target with social media ads
36,Other,Mumbai,Oppo,iOS,6.7,30.6,112.9,158,4.0,2004,4.7,4.1,1285,Education,1,3289,Mature Low Spender,Target with social media ads
53,Male,Delhi,Google Pixel,Android,9.7,49.3,13.5,109,1.4,3174,6.3,0.2,980,Education,1,4154,Mature Low Spender,Target with social media ads
44,Female,Lucknow,Xiaomi,Android,7.7,7.0,59.3,77,3.0,3786,2.2,0.3,857,Social Media,1,4643,Mature Low Spender,Target with social media ads
43,Other,Ahmedabad,Realme,Android,11.5,38.5,107.2,105,4.8,3932,1.7,0.5,762,Work,1,4694,Mature Low Spender,Target with social media ads
54,Male,Hyderabad,Samsung,iOS,11.3,2.6,292.2,191,4.9,2319,2.8,0.2,1463,Social Media,1,3782,Mature Low Spender,Target with social media ads
56,Male,Chennai,Motorola,Android,6.5,11.0,198.9,16,5.1,4474,3.3,1.3,1019,Gaming,1,5493,Mature Low Spender,Target with social media ads
42,Male,Jaipur,Xiaomi,iOS,6.7,2.7,175.5,192,3.6,1294,5.3,3.4,1140,Work,1,2434,Mature Low Spender,Target with social media ads
51,Female,Kolkata,Realme,Android,7.9,19.6,72.3,193,3.5,1464,3.4,3.3,801,Social Media,1,2265,Mature Low Spender,Target with social media ads
48,Other,Mumbai,Xiaomi,iOS,8.6,24.4,185.7,133,3.2,216,5.9,0.1,1293,Gaming,1,1509,Mature Low Spender,Target with social media ads
42,Other,Hyderabad,Motorola,Android,8.4,35.1,11.5,197,1.4,2342,2.8,3.2,1555,Gaming,1,3897,Mature Low Spender,Target with social media ads
52,Other,Kolkata,Realme,iOS,11.1,46.5,190.0,134,1.4,3108,8.0,4.0,639,Gaming,1,3747,Mature Low Spender,Target with social media ads
57,Female,Pune,Samsung,Android,9.4,11.2,276.5,61,4.7,6693,4.8,2.9,1901,Education,1,8594,Mature Low Spender,Target with social media ads
54,Other,Hyderabad,Oppo,iOS,1.6,2.6,171.1,115,3.1,3243,5.7,0.1,648,Gaming,1,3891,Mature Low Spender,Target with social media ads
59,Female,Lucknow,Apple,Android,3.6,18.3,21.1,23,1.0,196,3.2,2.0,161,Education,1,357,Mature Low Spender,Target with social media ads
47,Other,Pune,Realme,Android,9.2,31.2,114.4,81,1.2,294,0.7,3.2,1927,Work,1,2221,Mature Low Spender,Target with social media ads
47,Female,Hyderabad,OnePlus,Android,8.2,49.6,61.3,14,0.5,1186,3.2,3.8,1012,Education,1,2198,Mature Low Spender,Target with social media ads
58,Male,Ahmedabad,Vivo,Android,10.8,13.4,238.6,65,3.0,4091,3.0,3.0,1448,Entertainment,1,5539,Mature Low Spender,Target with social media ads
48,Other,Kolkata,Oppo,iOS,4.0,24.6,42.1,77,3.2,3854,2.2,4.5,441,Social Media,1,4295,Mature Low Spender,Target with social media ads
59,Other,Pune,Nokia,Android,6.1,8.2,224.3,177,4.3,4499,5.9,2.3,1957,Work,1,6456,Mature Low Spender,Target with social media ads
48,Female,Pune,Vivo,Android,4.1,44.4,87.6,98,4.6,4015,5.3,0.6,1793,Education,1,5808,Mature Low Spender,Target with social media ads
38,Other,Kolkata,Vivo,iOS,4.6,11.4,194.7,100,4.3,3795,5.2,4.6,831,Work,1,4626,Mature Low Spender,Target with social media ads
56,Other,Pune,Samsung,iOS,9.5,15.8,129.3,174,3.7,2188,3.7,1.2,1944,Gaming,1,4132,Mature Low Spender,Target with social media ads
44,Male,Delhi,Oppo,Android,8.3,49.9,221.0,134,4.8,157,4.1,3.7,1652,Gaming,1,1809,Mature Low Spender,Target with social media ads
38,Female,Bangalore,Apple,Android,3.8,18.7,277.6,152,4.6,1899,5.0,4.3,392,Education,1,2291,Mature Low Spender,Target with social media ads
50,Male,Pune,Xiaomi,iOS,11.5,33.2,293.6,41,2.8,1389,5.8,1.6,1466,Entertainment,1,2855,Mature Low Spender,Target with social media ads
40,Male,Bangalore,Nokia,Android,1.7,13.6,159.0,107,5.6,2595,7.9,0.9,1305,Work,1,3900,Mature Low Spender,Target with social media ads
39,Other,Chennai,Xiaomi,Android,2.4,8.8,36.3,90,3.2,2942,2.3,3.0,549,Social Media,1,3491,Mature Low Spender,Target with social media ads
57,Other,Mumbai,Samsung,Android,11.7,1.5,243.3,84,1.0,1536,0.9,0.6,1825,Entertainment,1,3361,Mature Low Spender,Target with social media ads
57,Male,Bangalore,Google Pixel,Android,1.2,29.8,210.1,102,4.7,5883,2.9,3.0,547,Gaming,1,6430,Mature Low Spender,Target with social media ads
45,Female,Jaipur,Google Pixel,iOS,8.5,8.7,127.3,79,4.1,3913,7.9,4.4,1818,Education,1,5731,Mature Low Spender,Target with social media ads
51,Female,Mumbai,Realme,Android,5.9,28.6,282.0,108,5.3,1067,6.4,3.7,193,Gaming,1,1260,Mature Low Spender,Target with social media ads
